'seconds', 'completed_qty', 'remaining_qty', 'mb_processed'
16010, 6809, 7129, 56790.262
16015, 6810, 7128, 56794.106
16020, 6811, 7127, 56794.88
16025, 6814, 7124, 56803.091
16030, 6816, 7122, 56803.445
16035, 6816, 7122, 56803.445
16040, 6816, 7122, 56803.445
16045, 6816, 7122, 56803.445
16050, 6817, 7121, 56804.671
16055, 6818, 7120, 56805.046
16060, 6819, 7119, 56805.326
16065, 6821, 7117, 56812.474
16070, 6823, 7115, 56813.07
16075, 6826, 7112, 56832.888
16080, 6828, 7110, 56835.31
16085, 6830, 7108, 56836.759
16090, 6830, 7108, 56836.759
16095, 6833, 7105, 56854.464
16100, 6835, 7103, 56859.405
16105, 6835, 7103, 56859.405
16110, 6836, 7102, 56877.803
16115, 6837, 7101, 56878.237
16120, 6838, 7100, 56880.088
16126, 6839, 7099, 56884.955
16131, 6841, 7097, 56887.967
16136, 6843, 7095, 56901.569
16141, 6844, 7094, 56902.521
16146, 6845, 7093, 56913.423
16151, 6846, 7092, 56913.887
16156, 6850, 7088, 56918.47
16161, 6853, 7085, 56918.94
16166, 6856, 7082, 56941.459
16171, 6859, 7079, 56945.305
16176, 6862, 7076, 56958.821
16181, 6866, 7072, 56967.675
16186, 6871, 7067, 56971.69
16191, 6876, 7062, 56974.154
16196, 6877, 7061, 56974.227
16201, 6877, 7061, 56974.227
16206, 6877, 7061, 56974.227
16211, 6878, 7060, 56974.909
16216, 6879, 7059, 56976.681
16221, 6880, 7058, 56979.38
16226, 6880, 7058, 56979.38
16231, 6883, 7055, 56985.869
16236, 6886, 7052, 56986.468
16241, 6888, 7050, 56989.883
16246, 6890, 7048, 56991.966
16251, 6890, 7048, 56991.966
16256, 6893, 7045, 57003.164
16261, 6896, 7042, 57003.5
16266, 6898, 7040, 57004.228
16271, 6898, 7040, 57004.228
16276, 6899, 7039, 57012.483
16281, 6900, 7038, 57012.509
16287, 6902, 7036, 57015.195
16292, 6904, 7034, 57035.047
16297, 6905, 7033, 57036.679
16302, 6907, 7031, 57037.537
16307, 6908, 7030, 57039.592
16312, 6912, 7026, 57042.738
16317, 6914, 7024, 57044.042
16322, 6916, 7022, 57044.777
16327, 6918, 7020, 57047.009
16332, 6921, 7017, 57048.05
16337, 6923, 7015, 57050.916
16342, 6927, 7011, 57060.033
16347, 6930, 7008, 57084.962
16352, 6932, 7006, 57086.022
16357, 6932, 7006, 57086.022
16362, 6933, 7005, 57086.471
16367, 6934, 7004, 57087.046
16372, 6935, 7003, 57089.952
16377, 6936, 7002, 57100.1
16382, 6937, 7001, 57100.217
16387, 6941, 6997, 57126.199
16392, 6945, 6993, 57132.798
16397, 6947, 6991, 57151.131
16402, 6948, 6990, 57154.127
16407, 6949, 6989, 57155.252
16412, 6950, 6988, 57186.205
16417, 6952, 6986, 57197.296
16422, 6953, 6985, 57197.416
16427, 6953, 6985, 57197.416
16432, 6954, 6984, 57198.641
16437, 6954, 6984, 57198.641
16442, 6956, 6982, 57236.833
16447, 6957, 6981, 57322.634
16452, 6957, 6981, 57322.634
16457, 6959, 6979, 57334.693
16462, 6961, 6977, 57335.945
16467, 6963, 6975, 57336.663
16472, 6966, 6972, 57347.287
16477, 6968, 6970, 57348.263
16482, 6970, 6968, 57358.297
16488, 6974, 6964, 57363.671
16493, 6977, 6961, 57365.291
16498, 6979, 6959, 57367.264
16503, 6981, 6957, 57368.472
16508, 6982, 6956, 57373.066
16513, 6984, 6954, 57377.514
16518, 6986, 6952, 57377.859
16523, 6989, 6949, 57381.467
16528, 6990, 6948, 57382.333
16533, 6992, 6946, 57392.615
16538, 6994, 6944, 57393.47
16543, 6997, 6941, 57399.338
16548, 6998, 6940, 57400.212
16553, 7000, 6938, 57408.09
16558, 7001, 6937, 57408.289
16563, 7003, 6935, 57409.239
16568, 7006, 6932, 57434.71
16573, 7009, 6929, 57436.859
16578, 7011, 6927, 57437.824
16583, 7013, 6925, 57438.261
16588, 7015, 6923, 57439.421
16593, 7017, 6921, 57447.68
16598, 7018, 6920, 57449.883
16603, 7019, 6919, 57450.07
16608, 7020, 6918, 57462.261
16613, 7020, 6918, 57462.261
16618, 7022, 6916, 57468.829
16623, 7023, 6915, 57468.978
16628, 7025, 6913, 57471.937
16633, 7026, 6912, 57481.664
16638, 7027, 6911, 57482.333
16643, 7027, 6911, 57482.333
16648, 7030, 6908, 57507.89
16653, 7032, 6906, 57513.642
16659, 7034, 6904, 57513.816
16664, 7034, 6904, 57513.816
16669, 7035, 6903, 57514.442
16674, 7037, 6901, 57517.257
16679, 7038, 6900, 57517.917
16684, 7040, 6898, 57518.773
16689, 7040, 6898, 57518.773
16694, 7041, 6897, 57533.233
16699, 7044, 6894, 57561.325
16704, 7045, 6893, 57570.838
16709, 7048, 6890, 57577.417
16714, 7050, 6888, 57579.848
16719, 7052, 6886, 57581.05
16724, 7052, 6886, 57581.05
16729, 7052, 6886, 57581.05
16734, 7053, 6885, 57584.481
16739, 7055, 6883, 57586.432
16744, 7055, 6883, 57586.432
16749, 7056, 6882, 57587.737
16754, 7056, 6882, 57587.737
16759, 7056, 6882, 57587.737
16764, 7057, 6881, 57589.788
16769, 7061, 6877, 57627.253
16774, 7063, 6875, 57628.974
16779, 7064, 6874, 57629.21
16784, 7064, 6874, 57629.21
16789, 7065, 6873, 57630.371
16794, 7066, 6872, 57633.23
16799, 7067, 6871, 57635.628
16804, 7070, 6868, 57640.311
16809, 7072, 6866, 57643.482
16814, 7074, 6864, 57645.149
16819, 7077, 6861, 57647.382
16824, 7081, 6857, 57671.575
16829, 7081, 6857, 57671.575
16834, 7082, 6856, 57672.32
16840, 7082, 6856, 57672.32
16845, 7083, 6855, 57677.481
16850, 7083, 6855, 57677.481
16855, 7085, 6853, 57681.322
16860, 7087, 6851, 57744.346
16865, 7089, 6849, 57746.806
16870, 7091, 6847, 57747.099
16875, 7094, 6844, 57781.193
16880, 7096, 6842, 57807.544
16885, 7101, 6837, 57824.555
16890, 7104, 6834, 57825.963
16895, 7104, 6834, 57825.963
16900, 7106, 6832, 57828.214
16905, 7109, 6829, 57830.275
16910, 7110, 6828, 57831.506
16915, 7110, 6828, 57831.506
16920, 7112, 6826, 57836.587
16925, 7112, 6826, 57836.587
16930, 7113, 6825, 57852.735
16935, 7115, 6823, 57865.296
16940, 7117, 6821, 57866.889
16945, 7118, 6820, 57868.443
16950, 7122, 6816, 57874.817
16955, 7126, 6812, 57897.311
16960, 7127, 6811, 57898.022
16965, 7128, 6810, 57903.251
16970, 7131, 6807, 57919.317
16975, 7131, 6807, 57919.317
16980, 7133, 6805, 57922.579
16985, 7134, 6804, 57922.609
16990, 7137, 6801, 57935.455
16995, 7141, 6797, 57965.922
17000, 7143, 6795, 57967.047
17006, 7147, 6791, 57972.191
17011, 7149, 6789, 57974.755
17016, 7152, 6786, 57978.354
17021, 7156, 6782, 57994.6
17026, 7159, 6779, 58030.489
17031, 7162, 6776, 58036.889
17036, 7165, 6773, 58047.736
17041, 7167, 6771, 58048.353
17046, 7171, 6767, 58079.676
17051, 7171, 6767, 58079.676
17056, 7174, 6764, 58088.166
17061, 7176, 6762, 58105.997
17066, 7177, 6761, 58107.302
17071, 7177, 6761, 58107.302
17076, 7178, 6760, 58109.184
17081, 7180, 6758, 58117.701
17086, 7183, 6755, 58166.536
17091, 7186, 6752, 58178.792
17096, 7188, 6750, 58181.35
17101, 7192, 6746, 58201.192
17106, 7196, 6742, 60386.847
17112, 7201, 6737, 60397.436
17117, 7205, 6733, 60462.105
17122, 7212, 6726, 60492.592
17127, 7219, 6719, 60498.451
17132, 7221, 6717, 60500.184
17137, 7223, 6715, 60502.179
17142, 7225, 6713, 60503.737
17147, 7227, 6711, 60510.573
17152, 7228, 6710, 60511.37
17157, 7229, 6709, 60512.36
17162, 7229, 6709, 60512.36
17167, 7231, 6707, 60518.229
17172, 7233, 6705, 60522.151
17177, 7236, 6702, 60527.687
17182, 7240, 6698, 60554.0
17187, 7243, 6695, 60557.017
17192, 7245, 6693, 60557.863
17197, 7248, 6690, 60616.101
17202, 7252, 6686, 60620.809
17207, 7253, 6685, 60621.361
17212, 7255, 6683, 60626.127
17217, 7256, 6682, 60627.72
17222, 7260, 6678, 60642.9
17227, 7261, 6677, 60644.917
17232, 7263, 6675, 60646.481
17237, 7265, 6673, 60646.751
17242, 7268, 6670, 60650.722
17247, 7269, 6669, 60651.259
17253, 7272, 6666, 60675.08
17258, 7274, 6664, 60676.086
17263, 7275, 6663, 60679.914
17268, 7277, 6661, 60682.153
17273, 7280, 6658, 60685.48
17278, 7282, 6656, 60705.809
17283, 7286, 6652, 60740.649
17288, 7290, 6648, 60769.722
17293, 7293, 6645, 60780.924
17298, 7296, 6642, 60782.373
17303, 7301, 6637, 60793.412
17308, 7304, 6634, 60794.293
17313, 7308, 6630, 60806.447
17318, 7311, 6627, 60813.022
17323, 7314, 6624, 60862.748
17328, 7321, 6617, 60883.673
17333, 7326, 6612, 60903.332
17338, 7330, 6608, 60954.921
17344, 7334, 6604, 60966.087
17349, 7336, 6602, 60967.258
17354, 7337, 6601, 60968.463
17359, 7341, 6597, 60977.067
17364, 7343, 6595, 60979.423
17369, 7343, 6595, 60979.423
17374, 7344, 6594, 60979.92
17379, 7345, 6593, 60980.352
17384, 7348, 6590, 60987.185
17389, 7351, 6587, 61006.583
17394, 7354, 6584, 61024.522
17399, 7356, 6582, 61034.564
17404, 7359, 6579, 61047.878
17409, 7361, 6577, 61055.494
17414, 7364, 6574, 61058.748
17419, 7366, 6572, 61060.247
17424, 7370, 6568, 61080.55
17429, 7373, 6565, 61082.295
17434, 7374, 6564, 61082.618
17439, 7375, 6563, 61083.813
17444, 7376, 6562, 61086.0
17449, 7376, 6562, 61086.0
17454, 7377, 6561, 61087.471
17459, 7378, 6560, 61096.526
17464, 7380, 6558, 61098.781
17469, 7382, 6556, 61107.074
17474, 7384, 6554, 61113.129
17480, 7386, 6552, 61113.907
17485, 7386, 6552, 61113.907
17490, 7386, 6552, 61113.907
17495, 7387, 6551, 61133.943
17500, 7387, 6551, 61133.943
17505, 7387, 6551, 61133.943
17510, 7389, 6549, 61137.456
17515, 7391, 6547, 61145.724
17520, 7393, 6545, 61147.589
17525, 7394, 6544, 61208.318
17530, 7396, 6542, 61210.72
17535, 7399, 6539, 61219.264
17540, 7402, 6536, 61261.756
17545, 7405, 6533, 61274.375
17550, 7408, 6530, 61278.934
17555, 7410, 6528, 61280.197
17560, 7412, 6526, 61341.888
17565, 7414, 6524, 61343.745
17570, 7414, 6524, 61343.745
17575, 7414, 6524, 61343.745
17580, 7414, 6524, 61343.745
17585, 7414, 6524, 61343.745
17590, 7416, 6522, 61347.77
17595, 7421, 6517, 61365.031
17600, 7422, 6516, 61366.3
17605, 7424, 6514, 61380.043
17610, 7428, 6510, 61390.681
17615, 7432, 6506, 61395.355
17620, 7436, 6502, 61398.169
17626, 7439, 6499, 61403.638
17631, 7439, 6499, 61403.638
17636, 7440, 6498, 61410.684
17641, 7440, 6498, 61410.684
17646, 7443, 6495, 61430.335
17651, 7444, 6494, 61430.724
17656, 7446, 6492, 61435.038
17661, 7447, 6491, 61435.29
17666, 7449, 6489, 61464.574
17671, 7451, 6487, 61468.353
17676, 7453, 6485, 61483.229
17681, 7455, 6483, 61484.825
17686, 7456, 6482, 61484.926
17691, 7459, 6479, 61490.237
17696, 7464, 6474, 61501.493
17701, 7466, 6472, 61503.172
17706, 7469, 6469, 61518.303
17711, 7472, 6466, 62706.731
17716, 7474, 6464, 62707.878
17721, 7474, 6464, 62707.878
17726, 7476, 6462, 62711.228
17731, 7478, 6460, 62713.506
17736, 7478, 6460, 62713.506
17741, 7479, 6459, 62720.775
17746, 7483, 6455, 62744.872
17751, 7487, 6451, 62747.574
17756, 7489, 6449, 62752.426
17761, 7490, 6448, 62785.796
17766, 7490, 6448, 62785.796
17771, 7491, 6447, 62788.987
17776, 7492, 6446, 62968.946
17781, 7492, 6446, 62968.946
17786, 7493, 6445, 62975.183
17791, 7496, 6442, 62986.619
17796, 7499, 6439, 62987.495
17801, 7500, 6438, 62996.796
17806, 7501, 6437, 62998.401
17811, 7501, 6437, 62998.401
17816, 7503, 6435, 63010.901
17822, 7508, 6430, 63032.368
17827, 7509, 6429, 63032.489
17832, 7511, 6427, 63035.464
17837, 7514, 6424, 63039.807
17842, 7517, 6421, 63045.93
17847, 7520, 6418, 63080.654
17852, 7522, 6416, 63090.77
17857, 7522, 6416, 63090.77
17862, 7525, 6413, 63103.286
17867, 7529, 6409, 63121.7
17872, 7533, 6405, 63124.332
17877, 7536, 6402, 63126.425
17882, 7537, 6401, 63130.384
17887, 7537, 6401, 63130.384
17892, 7537, 6401, 63130.384
17897, 7539, 6399, 63132.757
17902, 7540, 6398, 63134.287
17907, 7543, 6395, 63143.898
17912, 7547, 6391, 63189.992
17917, 7550, 6388, 63196.351
17922, 7552, 6386, 63197.228
17927, 7554, 6384, 63197.703
17932, 7556, 6382, 63200.338
17937, 7560, 6378, 63204.904
17942, 7561, 6377, 63275.168
17947, 7564, 6374, 63292.805
17952, 7564, 6374, 63292.805
17957, 7566, 6372, 63306.741
17962, 7567, 6371, 63307.864
17967, 7568, 6370, 63307.87
17972, 7570, 6368, 63309.464
17977, 7571, 6367, 63317.164
17982, 7575, 6363, 63329.344
17988, 7578, 6360, 63338.797
17993, 7582, 6356, 63341.011
17998, 7585, 6353, 63349.524
18003, 7588, 6350, 63356.478
18008, 7591, 6347, 63358.628
18013, 7592, 6346, 63359.078
18018, 7592, 6346, 63359.078
18023, 7593, 6345, 63360.871
18028, 7594, 6344, 63362.639
18033, 7595, 6343, 63363.169
18038, 7596, 6342, 63364.957
18043, 7597, 6341, 63367.432
18048, 7598, 6340, 63369.68
18053, 7599, 6339, 63386.406
18058, 7600, 6338, 63387.757
18063, 7602, 6336, 63399.347
18068, 7605, 6333, 63406.578
18073, 7610, 6328, 63411.824
18078, 7613, 6325, 63438.665
18083, 7614, 6324, 63441.146
18088, 7617, 6321, 63445.078
18093, 7618, 6320, 63446.28
18098, 7619, 6319, 63450.461
18103, 7622, 6316, 63458.587
18108, 7623, 6315, 63459.481
18113, 7623, 6315, 63459.481
18118, 7624, 6314, 63461.581
18123, 7626, 6312, 63486.399
18128, 7629, 6309, 63518.449
18133, 7632, 6306, 63524.616
18138, 7634, 6304, 63525.917
18143, 7634, 6304, 63525.917
18148, 7635, 6303, 63530.286
18153, 7636, 6302, 63531.53
18158, 7637, 6301, 63533.976
18163, 7637, 6301, 63533.976
18168, 7638, 6300, 63535.099
18173, 7638, 6300, 63535.099
18178, 7640, 6298, 63537.869
18183, 7642, 6296, 63538.14
18188, 7643, 6295, 64517.981
18193, 7645, 6293, 64518.768
18198, 7646, 6292, 64519.764
18203, 7647, 6291, 64521.144
18208, 7647, 6291, 64521.144
18213, 7648, 6290, 64525.562
18219, 7650, 6288, 64527.124
18224, 7651, 6287, 64528.398
18229, 7652, 6286, 64529.373
18234, 7653, 6285, 64553.488
18239, 7655, 6283, 64557.483
18244, 7657, 6281, 64562.504
18249, 7658, 6280, 64566.607
18254, 7660, 6278, 64567.532
18259, 7662, 6276, 64588.851
18264, 7665, 6273, 64595.717
18269, 7668, 6270, 64610.927
18274, 7671, 6267, 64612.4
18279, 7672, 6266, 64621.585
18284, 7673, 6265, 64622.288
18289, 7676, 6262, 64642.407
18294, 7679, 6259, 64644.957
18299, 7682, 6256, 64648.694
18304, 7685, 6253, 64663.435
18309, 7688, 6250, 64665.399
18314, 7691, 6247, 64671.553
18319, 7695, 6243, 64673.439
18324, 7697, 6241, 64675.707
18329, 7697, 6241, 64675.707
18334, 7697, 6241, 64675.707
18339, 7699, 6239, 64689.451
18344, 7702, 6236, 64692.299
18349, 7705, 6233, 64713.762
18354, 7707, 6231, 64715.598
18359, 7708, 6230, 64717.774
18364, 7708, 6230, 64717.774
18369, 7708, 6230, 64717.774
18374, 7708, 6230, 64717.774
18379, 7709, 6229, 64720.199
18384, 7712, 6226, 64732.434
18389, 7713, 6225, 64732.823
18394, 7714, 6224, 64733.444
18399, 7716, 6222, 65015.075
18404, 7718, 6220, 65016.112
18409, 7720, 6218, 65024.573
18414, 7723, 6215, 65046.535
18419, 7726, 6212, 65082.311
18424, 7726, 6212, 65082.311
18429, 7727, 6211, 65084.192
18434, 7730, 6208, 65110.311
18439, 7734, 6204, 65136.918
18445, 7738, 6200, 65316.347
18450, 7738, 6200, 65316.347
18455, 7739, 6199, 65317.388
18460, 7741, 6197, 65336.45
18465, 7744, 6194, 65344.597
18470, 7747, 6191, 65360.558
18475, 7748, 6190, 65360.733
18480, 7750, 6188, 65369.836
18485, 7753, 6185, 65371.34
18490, 7756, 6182, 65372.998
18495, 7756, 6182, 65372.998
18500, 7757, 6181, 65391.319
18505, 7759, 6179, 65395.157
18510, 7759, 6179, 65395.157
18515, 7759, 6179, 65395.157
18520, 7762, 6176, 65412.015
18525, 7765, 6173, 65414.627
18530, 7769, 6169, 65460.772
18535, 7771, 6167, 65468.855
18540, 7773, 6165, 65484.654
18545, 7775, 6163, 65486.383
18550, 7778, 6160, 65488.018
18555, 7780, 6158, 65491.766
18560, 7781, 6157, 65493.596
18565, 7783, 6155, 65498.12
18570, 7786, 6152, 65507.685
18575, 7788, 6150, 65509.996
18580, 7790, 6148, 65515.231
18585, 7792, 6146, 65516.715
18590, 7793, 6145, 65520.418
18595, 7795, 6143, 65521.791
18600, 7797, 6141, 65523.79
18605, 7799, 6139, 65529.061
18610, 7801, 6137, 65548.553
18615, 7802, 6136, 65548.856
18620, 7802, 6136, 65548.856
18625, 7802, 6136, 65548.856
18630, 7802, 6136, 65548.856
18635, 7802, 6136, 65548.856
18640, 7802, 6136, 65548.856
18645, 7804, 6134, 65559.048
18650, 7805, 6133, 65561.943
18655, 7807, 6131, 65566.159
18660, 7808, 6130, 65566.906
18665, 7812, 6126, 65590.371
18670, 7814, 6124, 65590.442
18675, 7815, 6123, 65591.328
18680, 7817, 6121, 65592.651
18685, 7818, 6120, 65593.364
18690, 7819, 6119, 65593.779
18696, 7821, 6117, 65607.83
18701, 7821, 6117, 65607.83
18706, 7823, 6115, 65610.863
18711, 7824, 6114, 65611.423
18716, 7825, 6113, 65611.436
18721, 7827, 6111, 65617.909
18726, 7827, 6111, 65617.909
18731, 7830, 6108, 65622.279
18736, 7832, 6106, 65690.604
18741, 7835, 6103, 65693.582
18746, 7835, 6103, 65693.582
18751, 7837, 6101, 65710.96
18756, 7839, 6099, 65711.406
18761, 7840, 6098, 65711.446
18766, 7842, 6096, 65713.158
18771, 7844, 6094, 66016.353
18776, 7844, 6094, 66016.353
18781, 7846, 6092, 66030.705
18786, 7848, 6090, 66049.418
18791, 7850, 6088, 66051.428
18796, 7850, 6088, 66051.428
18801, 7850, 6088, 66051.428
18806, 7853, 6085, 66077.827
18811, 7857, 6081, 66123.653
18816, 7860, 6078, 66159.328
18821, 7862, 6076, 66247.278
18826, 7864, 6074, 66250.311
18831, 7867, 6071, 66260.09
18836, 7870, 6068, 66302.706
18841, 7873, 6065, 66309.675
18846, 7874, 6064, 66309.745
18851, 7877, 6061, 66316.311
18856, 7879, 6059, 66330.814
18861, 7882, 6056, 66332.244
18866, 7886, 6052, 66358.622
18871, 7890, 6048, 66368.682
18876, 7894, 6044, 66380.345
18882, 7898, 6040, 66384.731
18887, 7903, 6035, 66387.722
18892, 7907, 6031, 66389.303
18897, 7911, 6027, 66390.765
18902, 7914, 6024, 66400.604
18907, 7914, 6024, 66400.604
18912, 7916, 6022, 66412.254
18917, 7917, 6021, 66414.278
18922, 7919, 6019, 66419.667
18927, 7920, 6018, 66439.686
18932, 7921, 6017, 66440.467
18937, 7922, 6016, 66440.751
18942, 7925, 6013, 66445.234
18947, 7927, 6011, 66470.216
18952, 7930, 6008, 66475.571
18957, 7933, 6005, 66477.42
18962, 7936, 6002, 66483.305
18967, 7939, 5999, 66485.176
18972, 7940, 5998, 66485.525
18977, 7941, 5997, 66486.405
18982, 7942, 5996, 66489.371
18987, 7943, 5995, 66497.227
18992, 7943, 5995, 66497.227
18998, 7945, 5993, 66501.983
19003, 7947, 5991, 66503.233
19008, 7950, 5988, 66508.189
19013, 7954, 5984, 66522.401
19018, 7957, 5981, 66525.981
19023, 7961, 5977, 66530.646
19028, 7963, 5975, 66531.747
19033, 7967, 5971, 66566.853
19038, 7973, 5965, 66609.196
19043, 7976, 5962, 66612.96
19048, 7981, 5957, 66620.41
19053, 7985, 5953, 66622.81
19058, 7986, 5952, 66625.197
19063, 7987, 5951, 66625.659
19068, 7989, 5949, 66630.56
19073, 7991, 5947, 66631.137
19078, 7993, 5945, 66634.396
19083, 7994, 5944, 66639.431
19088, 7996, 5942, 66642.181
19093, 7997, 5941, 66642.823
19098, 7998, 5940, 66646.002
19103, 7999, 5939, 66646.295
19108, 8000, 5938, 66646.367
19113, 8001, 5937, 66662.142
19118, 8004, 5934, 66664.531
19123, 8008, 5930, 66671.914
19128, 8011, 5927, 66672.609
19133, 8013, 5925, 66673.002
19139, 8017, 5921, 66683.684
19144, 8020, 5918, 66685.904
19149, 8023, 5915, 66688.769
19154, 8024, 5914, 66689.256
19159, 8024, 5914, 66689.256
19164, 8025, 5913, 66706.979
19169, 8027, 5911, 66709.039
19174, 8028, 5910, 66710.376
19179, 8028, 5910, 66710.376
19184, 8029, 5909, 66713.259
19189, 8030, 5908, 66715.99
19194, 8032, 5906, 66718.362
19199, 8033, 5905, 66719.242
19204, 8034, 5904, 66721.911
19209, 8035, 5903, 66726.657
19214, 8038, 5900, 66733.364
19219, 8038, 5900, 66733.364
19224, 8040, 5898, 66739.062
19229, 8043, 5895, 66889.368
19234, 8046, 5892, 66891.07
19239, 8050, 5888, 66902.445
19244, 8055, 5883, 66914.16
19249, 8056, 5882, 66914.321
19254, 8056, 5882, 66914.321
19259, 8056, 5882, 66914.321
19264, 8059, 5879, 66943.455
19269, 8059, 5879, 66943.455
19274, 8060, 5878, 66951.878
19279, 8062, 5876, 66958.298
19284, 8063, 5875, 66958.344
19289, 8064, 5874, 66959.714
19294, 8064, 5874, 66959.714
19299, 8065, 5873, 66968.55
19304, 8068, 5870, 66974.981
19309, 8069, 5869, 66976.81
19314, 8070, 5868, 66976.815
19319, 8072, 5866, 66981.315
19324, 8075, 5863, 66987.547
19330, 8079, 5859, 66995.389
19335, 8084, 5854, 67012.332
19340, 8089, 5849, 67014.721
19345, 8093, 5845, 67019.213
19350, 8096, 5842, 67032.277
19355, 8100, 5838, 67035.819
19360, 8104, 5834, 67042.266
19365, 8108, 5830, 67057.981
19370, 8114, 5824, 67071.77
19375, 8118, 5820, 67073.74
19380, 8120, 5818, 67075.201
19385, 8122, 5816, 67080.512
19390, 8125, 5813, 67098.01
19395, 8126, 5812, 67098.308
19401, 8130, 5808, 67138.045
19406, 8132, 5806, 67141.244
19411, 8133, 5805, 67141.608
19416, 8135, 5803, 67145.536
19421, 8137, 5801, 67145.874
19426, 8139, 5799, 67150.684
19431, 8140, 5798, 67150.807
19436, 8141, 5797, 67155.465
19441, 8145, 5793, 67163.037
19446, 8149, 5789, 67166.922
19451, 8151, 5787, 67167.453
19456, 8153, 5785, 67171.066
19461, 8155, 5783, 67173.721
19466, 8156, 5782, 67231.681
19471, 8159, 5779, 67250.76
19476, 8163, 5775, 67257.145
19481, 8167, 5771, 67259.576
19486, 8171, 5767, 67263.16
19491, 8173, 5765, 67263.845
19496, 8174, 5764, 67265.266
19501, 8175, 5763, 67273.011
19506, 8176, 5762, 67273.189
19511, 8177, 5761, 67280.477
19516, 8180, 5758, 67285.96
19521, 8182, 5756, 67289.038
19527, 8185, 5753, 67309.003
19532, 8191, 5747, 67324.025
19537, 8195, 5743, 67326.775
19542, 8199, 5739, 67353.071
19547, 8204, 5734, 67364.255
19552, 8207, 5731, 67409.757
19557, 8210, 5728, 67413.717
19562, 8215, 5723, 69597.868
19567, 8218, 5720, 69601.571
19572, 8221, 5717, 69607.732
19577, 8225, 5713, 69643.027
19582, 8227, 5711, 69644.604
19587, 8230, 5708, 69646.612
19592, 8235, 5703, 69656.888
19598, 8239, 5699, 69664.566
19603, 8243, 5695, 69671.371
19608, 8247, 5691, 69674.249
19613, 8250, 5688, 69676.681
19618, 8254, 5684, 69693.833
19623, 8257, 5681, 69695.92
19628, 8260, 5678, 69699.015
19633, 8261, 5677, 69699.397
19638, 8261, 5677, 69699.397
19643, 8264, 5674, 69717.538
19648, 8267, 5671, 69721.639
19653, 8269, 5669, 69722.412
19658, 8271, 5667, 69723.566
19663, 8273, 5665, 69723.964
19668, 8275, 5663, 69724.632
19673, 8277, 5661, 69725.812
19678, 8281, 5657, 69740.383
19683, 8283, 5655, 69742.546
19688, 8285, 5653, 69743.318
19693, 8289, 5649, 69758.673
19698, 8290, 5648, 69761.822
19703, 8293, 5645, 69771.861
19708, 8294, 5644, 69771.871
19713, 8298, 5640, 69782.623
19718, 8300, 5638, 69790.255
19723, 8303, 5635, 69795.544
19728, 8306, 5632, 69798.429
19733, 8309, 5629, 69800.232
19738, 8311, 5627, 69803.204
19744, 8315, 5623, 69807.787
19749, 8320, 5618, 69824.471
19754, 8324, 5614, 69842.43
19759, 8327, 5611, 69861.049
19764, 8327, 5611, 69861.049
19769, 8330, 5608, 69887.017
19774, 8334, 5604, 69890.625
19779, 8336, 5602, 69892.24
19784, 8338, 5600, 69892.368
19789, 8340, 5598, 69915.594
19794, 8342, 5596, 69916.182
19799, 8344, 5594, 69918.16
19804, 8347, 5591, 69938.761
19809, 8350, 5588, 69962.329
19814, 8352, 5586, 69968.049
19819, 8354, 5584, 69970.058
19824, 8356, 5582, 69970.994
19829, 8358, 5580, 70017.592
19834, 8361, 5577, 70031.969
19839, 8363, 5575, 70033.457
19844, 8364, 5574, 70035.755
19849, 8366, 5572, 70036.498
19854, 8368, 5570, 71614.205
19859, 8373, 5565, 71632.1
19864, 8377, 5561, 71637.732
19869, 8379, 5559, 71640.358
19874, 8380, 5558, 71640.475
19879, 8383, 5555, 71656.008
19884, 8386, 5552, 71657.613
19889, 8391, 5547, 71662.521
19894, 8396, 5542, 72400.056
19899, 8399, 5539, 72402.488
19905, 8403, 5535, 72420.399
19910, 8408, 5530, 72427.439
19915, 8410, 5528, 72428.064
19920, 8411, 5527, 72430.254
19925, 8412, 5526, 72430.266
19930, 8414, 5524, 72435.422
19935, 8416, 5522, 72438.805
19940, 8417, 5521, 72527.377
19945, 8418, 5520, 72529.309
19950, 8419, 5519, 72536.874
19955, 8421, 5517, 72539.466
19960, 8423, 5515, 72546.126
19965, 8425, 5513, 72548.943
19970, 8427, 5511, 72551.685
19975, 8429, 5509, 72665.4
19980, 8431, 5507, 72666.53
19985, 8432, 5506, 72667.079
19990, 8433, 5505, 72667.109
19995, 8435, 5503, 72672.242
20000, 8439, 5499, 72710.913
20005, 8444, 5494, 72763.196
20010, 8446, 5492, 72764.439
20015, 8448, 5490, 72767.597
20020, 8450, 5488, 72768.53
20025, 8454, 5484, 72787.059
20030, 8458, 5480, 72790.055
20035, 8462, 5476, 72792.012
20040, 8465, 5473, 72800.1
20045, 8468, 5470, 72801.481
20050, 8469, 5469, 72801.487
20055, 8469, 5469, 72801.487
20060, 8472, 5466, 72808.116
20065, 8474, 5464, 72810.494
20070, 8476, 5462, 72999.434
20075, 8476, 5462, 72999.434
20080, 8478, 5460, 73002.225
20085, 8479, 5459, 73002.525
20090, 8479, 5459, 73002.525
20095, 8479, 5459, 73002.525
20100, 8481, 5457, 73004.916
20105, 8484, 5454, 73009.681
20110, 8486, 5452, 73014.952
20115, 8490, 5448, 73054.6
20120, 8491, 5447, 73054.875
20125, 8493, 5445, 73057.424
20130, 8494, 5444, 73057.43
20135, 8496, 5442, 73058.566
