'file_name', 'runtime_error', 'parse_error', 'recompute_duration', 'layers_qty', 'new_time_total', 'base_time_total', 'raw_time_total', 'new_base_total'
'280523.recompute_res', False, False, 26.453, 13, 23732, 44337, 46223, 22607
'280580.recompute_res', False, False, 230.484, 37, 133846, 255677, 267461, 127961
'280589.recompute_res', False, False, 7.703, 189, 24477, 44719, 49200, 22439
'280594.recompute_res', False, False, 0.031, 128, 2460, 2568, 3610, 1925
'28061.recompute_res', False, False, 31.469, 749, 474833, 688912, 703375, 459262
'280610.recompute_res', False, False, 37.922, 499, 293528, 528482, 538729, 282984
'280628.recompute_res', False, False, 0.016, 14, 3858, 4553, 4707, 3750
'280635.recompute_res', False, False, 21.75, 13, 19455, 35669, 37815, 18150
'28067.recompute_res', False, False, 0.0, 44, 1390, 1283, 1437, 1283
'280670.recompute_res', False, True, '', '', '', '', '', ''
'280709.recompute_res', False, False, 0.0, 8, 33, 32, 40, 32
'280836.recompute_res', False, False, 12.047, 134, 42696, 65274, 69878, 37992
'280848.recompute_res', False, False, 0.75, 489, 23405, 29402, 34558, 18933
'280888.recompute_res', False, False, 0.078, 24, 8557, 7889, 8628, 7889
'280923.recompute_res', False, False, 146.969, 100, 146444, 282462, 289098, 141416
'28105.recompute_res', False, False, 0.047, 89, 14984, 14051, 15242, 14051
'281068.recompute_res', False, False, 1.719, 24, 7339, 10567, 11497, 6583
'281075.recompute_res', False, False, 50.766, 541, 328165, 552766, 565469, 315392
'281106.recompute_res', False, False, 8.688, 39, 9556, 15893, 18583, 8000
'281107.recompute_res', False, False, 64.219, 74, 48143, 85539, 93385, 42971
'281113.recompute_res', False, False, 6.984, 109, 64587, 75732, 78955, 61426
'281132.recompute_res', False, False, 0.484, 174, 18672, 17663, 20266, 16241
'281159.recompute_res', False, False, 8.812, 84, 20596, 33779, 36243, 18444
'281240.recompute_res', False, False, 11.531, 64, 28309, 50369, 52431, 26457
'281291.recompute_res', False, False, 60.609, 14, 36349, 66674, 72877, 33498
'28150.recompute_res', False, False, 207.125, 219, 107093, 178713, 199789, 96246
'281661.recompute_res', False, False, 6.25, 199, 38837, 66383, 71307, 34350
'281719.recompute_res', False, False, 4.469, 349, 113216, 111455, 122128, 103778
'281764.recompute_res', False, False, 12.641, 29, 10988, 19062, 21644, 9572
'281781.recompute_res', False, False, 0.016, 8, 1985, 2003, 2106, 1901
'28180.recompute_res', False, False, 38.203, 503, 395237, 634051, 644470, 383971
'281806.recompute_res', False, False, 0.016, 79, 12289, 11809, 12520, 11809
'281913.recompute_res', False, False, 2.484, 104, 15096, 27854, 29495, 13968
'281933.recompute_res', False, False, 0.0, 1, 37, 37, 37, 37
'281988.recompute_res', False, False, 190.938, 937, 267951, 468217, 504811, 238996
'2820.recompute_res', False, False, 20.875, 19, 9712, 15417, 19737, 7790
'282015.recompute_res', False, False, 0.344, 288, 7797, 7805, 10370, 6380
'282227.recompute_res', False, False, 3.969, 503, 63229, 106254, 112705, 58321
'282355.recompute_res', False, False, 3.516, 224, 27757, 30186, 34534, 23753
'282458.recompute_res', False, False, 229.266, 54, 132630, 250363, 265187, 125229
'282486.recompute_res', False, False, 4.75, 39, 7662, 11869, 13700, 6380
'282539.recompute_res', False, False, 1.703, 14, 6353, 8027, 8714, 5736
'282564.recompute_res', False, False, 19.688, 237, 51673, 88184, 94497, 46600
'282587.recompute_res', False, False, 10.234, 55, 8462, 14749, 16441, 7668
'282650.recompute_res', False, False, 4.906, 79, 15625, 25102, 27500, 13396
'282666.recompute_res', False, False, 0.25, 449, 137352, 136455, 138696, 136455
'282689.recompute_res', False, False, 21.734, 49, 14025, 24366, 27960, 12480
'282709.recompute_res', False, False, 41.297, 390, 293436, 528839, 538519, 283585
'282723.recompute_res', False, False, 0.062, 96, 12371, 11374, 12799, 11374
'282775.recompute_res', False, False, 7.328, 39, 8993, 14281, 16610, 7404
'283043.recompute_res', False, False, 8.016, 373, 53614, 63562, 71588, 47949
'283081.recompute_res', False, False, 41.734, 450, 87027, 119360, 134202, 77655
'28310.recompute_res', False, False, 3.859, 69, 31676, 41381, 43720, 29249
'283105.recompute_res', False, False, 0.016, 4, 690, 638, 704, 625
'283123.recompute_res', False, False, 60.969, 385, 62705, 82313, 99487, 53028
'28315.recompute_res', False, False, 9.266, 47, 35797, 65781, 67583, 34129
'283167.recompute_res', False, False, 3.016, 14, 7005, 9056, 9894, 6277
'283209.recompute_res', True, False
'283308.recompute_res', False, False, 182.828, 599, 143502, 240598, 273068, 121786
'283325.recompute_res', False, False, 0.0, 29, 158, 132, 203, 132
'283349.recompute_res', False, False, 70.469, 25, 49632, 92867, 98187, 46768
'28339.recompute_res', False, False, 0.422, 144, 17614, 24156, 25614, 16347
'283391.recompute_res', False, False, 12.562, 19, 15335, 26472, 27838, 14308
'283425.recompute_res', False, False, 2.578, 199, 30605, 40742, 44215, 27561
'283481.recompute_res', False, False, 73.984, 29, 42918, 81179, 85136, 40641
'283502.recompute_res', False, False, 40.531, 89, 32906, 55138, 62151, 28152
'28356.recompute_res', False, False, 4.875, 249, 17636, 27982, 33634, 15032
'283707.recompute_res', False, False, 2.625, 31, 16109, 19322, 20500, 15087
'283798.recompute_res', False, False, 50.375, 800, 155605, 274581, 299783, 138989
'283806.recompute_res', False, False, 16.797, 46, 10588, 18263, 20905, 9534
'283818.recompute_res', False, False, 16.375, 155, 36768, 57355, 63538, 30771
'283850.recompute_res', False, False, 23.047, 78, 42602, 70954, 75135, 38585
'283881.recompute_res', False, False, 0.438, 311, 138215, 134432, 138960, 134424
'28391.recompute_res', False, False, 4.438, 4, 2967, 5184, 5916, 2600
'28393.recompute_res', False, False, 3.625, 49, 17917, 29138, 30802, 16515
'283931.recompute_res', False, False, 29.797, 29, 30298, 57624, 60037, 28839
'283966.recompute_res', False, False, 0.391, 310, 132565, 128837, 133294, 128829
'283976.recompute_res', False, False, 0.109, 24, 6573, 6455, 6965, 6148
'28400.recompute_res', False, False, 2.391, 159, 25195, 26109, 29655, 22260
'284032.recompute_res', False, False, 0.859, 39, 10941, 11804, 13031, 9973
'284104.recompute_res', False, False, 6.469, 39, 8866, 14545, 16766, 7409
'284114.recompute_res', False, False, 0.781, 14, 3408, 3926, 4439, 2882
'284120.recompute_res', False, False, 152.844, 399, 201302, 371265, 391062, 187132
'284142.recompute_res', False, False, 30.844, 74, 32284, 59045, 60410, 31441
'284151.recompute_res', False, False, 82.156, 385, 82137, 118750, 135844, 72548
'284226.recompute_res', False, False, 0.078, 72, 24543, 23733, 24817, 23631
'284450.recompute_res', False, True, '', '', '', '', '', ''
'284518.recompute_res', False, False, 123.375, 157, 126996, 240049, 251366, 120114
'284567.recompute_res', True, False
'284587.recompute_res', False, False, 66.781, 492, 86527, 125702, 142328, 76920
'28467.recompute_res', False, False, 15.812, 113, 26487, 46554, 50559, 24027
'284696.recompute_res', False, False, 81.297, 385, 82137, 118750, 135844, 72548
'284756.recompute_res', False, False, 64.578, 426, 83747, 117223, 132472, 74333
'284760.recompute_res', False, False, 17.969, 49, 26374, 48462, 50383, 24703
'284766.recompute_res', False, False, 0.016, 9, 1570, 1590, 1711, 1472
'284866.recompute_res', False, False, 0.031, 148, 3530, 3004, 4027, 2776
'284885.recompute_res', False, False, 0.0, 1, 25, 25, 25, 25
'284935.recompute_res', False, False, 405.578, 155, 197213, 360470, 385661, 182947
'284965.recompute_res', False, False, 2.469, 27, 9018, 12228, 13179, 8075
'28500.recompute_res', False, False, 0.016, 109, 4073, 3638, 4412, 3619
'285011.recompute_res', False, False, 0.016, 29, 9467, 9381, 9677, 9254
'285025.recompute_res', False, False, 1.094, 24, 6345, 8433, 9144, 5661
'285053.recompute_res', False, False, 2.562, 85, 11719, 18260, 19673, 10352
'285056.recompute_res', False, False, 18.141, 159, 51028, 84450, 90820, 45340
'285124.recompute_res', False, False, 5.484, 169, 19503, 32262, 36085, 17244
'285185.recompute_res', False, False, 2.203, 73, 16702, 20485, 22491, 14735
'28533.recompute_res', False, False, 2.312, 199, 32044, 45010, 47682, 29541
'28534.recompute_res', False, False, 98.688, 74, 86774, 163897, 171395, 82030
'285346.recompute_res', False, False, 4.25, 219, 50482, 59979, 64586, 46548
'285438.recompute_res', False, False, 43.297, 153, 133223, 251070, 256259, 128554
'285454.recompute_res', False, False, 10.062, 28, 12290, 22333, 23621, 11269
'285464.recompute_res', False, False, 12.812, 39, 29162, 46432, 48705, 26978
'285528.recompute_res', False, False, 2.562, 484, 127659, 151401, 157614, 120540
'28566.recompute_res', False, False, 0.016, 29, 5089, 5015, 5219, 4977
'285716.recompute_res', False, False, 1.641, 84, 16776, 22288, 24161, 15087
'285827.recompute_res', False, True, '', '', '', '', '', ''
'285842.recompute_res', False, False, 17.578, 14, 12915, 22498, 24711, 11479
'285901.recompute_res', True, False
'28608.recompute_res', False, False, 6.922, 122, 26052, 47185, 50982, 23783
'286106.recompute_res', False, False, 21.812, 49, 15130, 26518, 29561, 13564
'286127.recompute_res', False, False, 0.422, 4, 2363, 4418, 4564, 2228
'286191.recompute_res', False, False, 11.266, 55, 9071, 15865, 18049, 8232
'286203.recompute_res', False, False, 2.641, 529, 70394, 84670, 93235, 62507
'28627.recompute_res', False, False, 0.0, 23, 1085, 1028, 1135, 1028
'286343.recompute_res', False, False, 4.531, 209, 27624, 34651, 39360, 24041
'286352.recompute_res', False, False, 5.469, 34, 22992, 39953, 41153, 21845
'286438.recompute_res', False, False, 0.016, 137, 8452, 7993, 8818, 7993
'286531.recompute_res', False, False, 21.828, 14, 21481, 40678, 42639, 20350
'286586.recompute_res', False, False, 4.016, 26, 9007, 15845, 16835, 8106
'286590.recompute_res', False, False, 10.156, 34, 15758, 28171, 29924, 14308
'286608.recompute_res', False, False, 0.0, 22, 183, 163, 223, 163
'286612.recompute_res', False, False, 8.922, 12, 12410, 22553, 23993, 11571
'286619.recompute_res', False, False, 1.281, 599, 237176, 299623, 302637, 234365
'2867.recompute_res', False, False, 0.016, 10, 2532, 2390, 2577, 2390
'286973.recompute_res', False, False, 11.172, 671, 434076, 481066, 491350, 423442
'287026.recompute_res', False, False, 0.906, 68, 12001, 13475, 14681, 11053
'287070.recompute_res', True, False
'28722.recompute_res', False, False, 0.0, 22, 497, 494, 519, 494
'287262.recompute_res', True, False
'287287.recompute_res', False, False, 18.828, 89, 25581, 44617, 49091, 22508
'287339.recompute_res', True, False
'287346.recompute_res', False, False, 1.984, 78, 29712, 57055, 58078, 28771
'287426.recompute_res', False, False, 0.016, 85, 6602, 6127, 6788, 6127
'287449.recompute_res', False, False, 41.234, 387, 67289, 93463, 106464, 59644
'287523.recompute_res', True, False
'287528.recompute_res', False, False, 18.344, 13, 18722, 33413, 35383, 17347
'287566.recompute_res', True, False
'287699.recompute_res', True, False
'287753.recompute_res', False, False, 0.016, 49, 17277, 16896, 17421, 16896
'287784.recompute_res', False, False, 0.172, 224, 49523, 46933, 50236, 46888
'28783.recompute_res', False, False, 0.0, 16, 616, 537, 655, 537
'287851.recompute_res', False, False, 2.188, 409, 29292, 51771, 54407, 28172
'287891.recompute_res', True, False
'287895.recompute_res', True, False
'287957.recompute_res', False, False, 10.078, 39, 10725, 18079, 20770, 9105
'287997.recompute_res', False, False, 18.312, 58, 14150, 24565, 28258, 12531
'288017.recompute_res', False, False, 13.844, 24, 9508, 12755, 14902, 7461
'28806.recompute_res', False, False, 0.0, 9, 839, 787, 893, 762
'288251.recompute_res', False, False, 91.547, 369, 179353, 265845, 281281, 169422
'288254.recompute_res', False, False, 0.031, 49, 3133, 2898, 3247, 2879
'288267.recompute_res', False, False, 5.156, 17, 9024, 13075, 14277, 8016
'288300.recompute_res', False, False, 0.219, 359, 66673, 63071, 67749, 63071
'288308.recompute_res', False, False, 0.312, 79, 11285, 11967, 13094, 10247
'288337.recompute_res', False, False, 0.578, 51, 8818, 15656, 16349, 8334
'288372.recompute_res', False, False, 27.906, 44, 34232, 63432, 66808, 31961
'288435.recompute_res', False, False, 12.75, 46, 8960, 15534, 17453, 8161
'288455.recompute_res', False, False, 53.328, 89, 40961, 69706, 78299, 35370
'288510.recompute_res', False, False, 16.469, 14, 14279, 26483, 28170, 13306
'28854.recompute_res', False, False, 35.906, 92, 28997, 52405, 55783, 27036
'288713.recompute_res', False, False, 0.656, 17, 6075, 9813, 10175, 5713
'28875.recompute_res', True, False
'288751.recompute_res', False, False, 0.672, 399, 135698, 135027, 139287, 132255
'28876.recompute_res', False, False, 36.719, 124, 44261, 79467, 85107, 40244
'288827.recompute_res', False, False, 37.359, 104, 35518, 52956, 60176, 30664
'28883.recompute_res', False, False, 89.484, 122, 56689, 103656, 113160, 52076
'288837.recompute_res', False, False, 32.828, 29, 20878, 38283, 40861, 19322
'288856.recompute_res', False, True, '', '', '', '', '', ''
'288861.recompute_res', False, False, 0.109, 181, 15668, 14053, 16353, 14053
'288871.recompute_res', False, False, 25.672, 5, 11698, 21273, 23615, 10674
'288926.recompute_res', True, False
'288936.recompute_res', False, False, 0.016, 29, 7235, 7063, 7376, 7043
'288958.recompute_res', False, False, 6.375, 50, 12652, 21295, 23399, 11155
'288980.recompute_res', False, False, 13.594, 59, 18946, 33802, 35607, 17669
'289016.recompute_res', False, False, 84.703, 13, 55460, 104825, 109842, 52559
'289099.recompute_res', False, False, 6.078, 129, 25509, 34827, 39575, 21336
'289114.recompute_res', False, False, 25.391, 230, 53323, 77687, 85387, 46590
'289121.recompute_res', False, False, 28.172, 126, 41973, 72622, 78358, 37411
'289150.recompute_res', False, False, 9.688, 24, 22911, 43945, 45046, 22034
'289177.recompute_res', False, False, 0.016, 47, 483, 470, 576, 470
'289200.recompute_res', False, False, 0.266, 124, 29981, 30028, 31531, 28547
'289226.recompute_res', False, False, 0.016, 34, 4415, 4192, 4496, 4192
'289229.recompute_res', False, False, 35.375, 13, 30512, 57468, 60480, 28960
'28954.recompute_res', False, False, 48.281, 55, 55728, 107232, 110468, 53674
'289563.recompute_res', False, False, 0.016, 2, 502, 481, 526, 455
'289592.recompute_res', False, False, 2.641, 147, 15127, 18524, 21694, 12721
'28972.recompute_res', False, False, 7.609, 26, 13382, 24620, 25787, 12465
'289780.recompute_res', False, False, 2.078, 9, 4809, 8822, 9276, 4464
'289940.recompute_res', False, False, 0.016, 99, 3025, 2647, 3222, 2647
'289960.recompute_res', False, False, 0.984, 31, 11397, 14687, 15606, 10476
'289983.recompute_res', False, False, 0.094, 33, 3323, 4003, 4327, 2956
'289985.recompute_res', False, False, 0.0, 32, 2010, 2048, 2170, 1942
'289995.recompute_res', False, False, 0.016, 72, 7376, 6963, 7577, 6959
'290005.recompute_res', False, False, 7.0, 49, 23592, 42160, 44086, 21674
'290013.recompute_res', False, False, 2.797, 117, 25685, 37512, 39825, 23583
'290027.recompute_res', False, False, 71.328, 106, 102206, 184522, 190218, 97310
'290114.recompute_res', False, False, 3.719, 49, 37641, 46640, 48599, 35723
'290136.recompute_res', False, False, 33.922, 14, 21134, 37886, 41709, 19086
'290160.recompute_res', False, False, 2.109, 48, 7224, 13315, 13961, 6792
'290185.recompute_res', False, False, 1.141, 346, 8639, 14967, 17564, 7791
'290188.recompute_res', False, False, 67.359, 356, 73474, 104780, 120109, 64768
'290338.recompute_res', False, False, 27.422, 89, 25726, 39638, 45916, 20747
'290405.recompute_res', False, False, 0.141, 130, 23700, 22868, 24317, 22728
'290410.recompute_res', False, False, 0.609, 34, 9567, 13432, 14094, 8844
'290478.recompute_res', False, False, 57.516, 89, 43621, 75021, 84051, 37996
'290676.recompute_res', False, False, 2.266, 334, 27865, 33485, 36218, 26238
'290710.recompute_res', False, True, '', '', '', '', '', ''
'290714.recompute_res', False, False, 0.047, 196, 11059, 10174, 11511, 10174
'290811.recompute_res', False, False, 0.328, 157, 26989, 24679, 27642, 24502
'290854.recompute_res', False, False, 28.953, 624, 189997, 284059, 298500, 177088
'290935.recompute_res', False, False, 17.688, 14, 10684, 18946, 21184, 9493
'29098.recompute_res', False, False, 23.344, 139, 29168, 46524, 51086, 25746
'290995.recompute_res', True, False
'291115.recompute_res', False, False, 1.906, 59, 11200, 20303, 21501, 10461
'291118.recompute_res', False, False, 13.547, 59, 20645, 37532, 38995, 19615
'29126.recompute_res', False, False, 264.047, 56, 125068, 233997, 249101, 117140
'291368.recompute_res', False, False, 1.297, 29, 8589, 11265, 12190, 7678
'291436.recompute_res', False, False, 0.031, 137, 6669, 6088, 7010, 6088
'291512.recompute_res', False, False, 0.047, 109, 25605, 25015, 25984, 24954
'291526.recompute_res', False, False, 36.578, 16, 20969, 38135, 40904, 19352
'291569.recompute_res', False, False, 3.797, 14, 8032, 12272, 13074, 7286
