'seconds', 'completed_qty', 'remaining_qty', 'mb_processed'
4283, 4230, 9708, 37065.256
4288, 4233, 9705, 37108.153
4293, 4237, 9701, 37128.105
4298, 4242, 9696, 37131.693
4303, 4246, 9692, 37134.369
4309, 4249, 9689, 37140.888
4314, 4253, 9685, 37163.636
4319, 4257, 9681, 37167.325
4324, 4261, 9677, 37183.856
4329, 4267, 9671, 37196.005
4334, 4273, 9665, 37220.135
4339, 4280, 9658, 37235.255
4344, 4286, 9652, 37256.085
4349, 4293, 9645, 37264.829
4355, 4298, 9640, 37267.661
4360, 4302, 9636, 37358.952
4365, 4304, 9634, 37360.404
4370, 4309, 9629, 37379.056
4375, 4313, 9625, 37450.305
4380, 4317, 9621, 37462.546
4385, 4321, 9617, 37465.313
4390, 4325, 9613, 37498.411
4395, 4330, 9608, 37508.681
4400, 4336, 9602, 37516.705
4405, 4344, 9594, 37538.895
4410, 4347, 9591, 37540.048
4415, 4351, 9587, 37551.052
4421, 4355, 9583, 37575.011
4426, 4359, 9579, 37581.52
4431, 4362, 9576, 37585.618
4436, 4365, 9573, 37587.035
4441, 4368, 9570, 37589.618
4446, 4373, 9565, 38242.687
4451, 4375, 9563, 38260.386
4456, 4376, 9562, 38263.307
4461, 4378, 9560, 38266.019
4466, 4382, 9556, 38544.815
4471, 4385, 9553, 38545.308
4476, 4389, 9549, 38551.352
4481, 4393, 9545, 38561.386
4486, 4396, 9542, 38563.071
4491, 4398, 9540, 38565.825
4496, 4399, 9539, 38567.22
4501, 4402, 9536, 38573.889
4506, 4405, 9533, 38575.572
4511, 4409, 9529, 38641.457
4516, 4410, 9528, 38641.758
4521, 4413, 9525, 38664.361
4526, 4414, 9524, 38665.353
4531, 4417, 9521, 38685.442
4537, 4422, 9516, 38766.828
4542, 4426, 9512, 38791.338
4547, 4431, 9507, 38809.853
4552, 4436, 9502, 38869.818
4557, 4443, 9495, 38900.47
4562, 4450, 9488, 38909.054
4567, 4455, 9483, 38912.374
4572, 4460, 9478, 38945.146
4578, 4466, 9472, 38970.342
4583, 4471, 9467, 39008.023
4588, 4478, 9460, 39015.183
4593, 4484, 9454, 39039.961
4598, 4491, 9447, 39116.76
4603, 4501, 9437, 39163.189
4609, 4508, 9430, 39170.912
4614, 4515, 9423, 39182.123
4619, 4521, 9417, 39185.656
4624, 4523, 9415, 39187.766
4629, 4527, 9411, 39215.135
4634, 4530, 9408, 39224.328
4639, 4534, 9404, 39322.012
4644, 4537, 9401, 39326.156
4649, 4544, 9394, 39368.501
4654, 4551, 9387, 39427.011
4659, 4558, 9380, 39502.171
4665, 4563, 9375, 39512.572
4670, 4569, 9369, 39532.921
4675, 4577, 9361, 39556.198
4680, 4586, 9352, 39564.92
4685, 4589, 9349, 39566.47
4690, 4593, 9345, 39576.184
4695, 4597, 9341, 39691.153
4700, 4600, 9338, 40183.476
4705, 4601, 9337, 40185.284
4710, 4603, 9335, 40188.05
4715, 4609, 9329, 40211.412
4720, 4615, 9323, 40224.346
4725, 4622, 9316, 40324.784
4730, 4629, 9309, 40344.339
4735, 4636, 9302, 40357.878
4741, 4643, 9295, 40377.717
4746, 4649, 9289, 40386.248
4751, 4653, 9285, 40392.565
4756, 4654, 9284, 40393.58
4761, 4656, 9282, 40395.471
4766, 4660, 9278, 40403.533
4771, 4667, 9271, 40433.963
4776, 4673, 9265, 40439.715
4781, 4679, 9259, 40493.451
4786, 4681, 9257, 40494.415
4791, 4682, 9256, 40496.891
4796, 4683, 9255, 40498.729
4801, 4685, 9253, 40500.643
4806, 4687, 9251, 40503.145
4811, 4688, 9250, 40510.098
4816, 4692, 9246, 40546.458
4821, 4696, 9242, 40557.546
4826, 4700, 9238, 40567.375
4831, 4706, 9232, 40597.699
4837, 4709, 9229, 40598.562
4842, 4713, 9225, 40603.283
4847, 4720, 9218, 40651.069
4852, 4729, 9209, 40697.949
4857, 4735, 9203, 40740.233
4862, 4742, 9196, 40752.938
4867, 4751, 9187, 40763.478
4872, 4755, 9183, 40765.651
4878, 4761, 9177, 40775.129
4883, 4768, 9170, 40786.824
4888, 4776, 9162, 40809.868
4893, 4782, 9156, 41004.354
4898, 4787, 9151, 41040.979
4903, 4793, 9145, 41072.875
4908, 4800, 9138, 41160.161
4913, 4807, 9131, 41174.847
4918, 4815, 9123, 41194.791
4923, 4822, 9116, 41227.271
4929, 4829, 9109, 41265.365
4934, 4834, 9104, 41277.92
4939, 4838, 9100, 41282.196
4944, 4845, 9093, 41374.932
4949, 4849, 9089, 41384.962
4954, 4852, 9086, 41388.127
4959, 4858, 9080, 41410.162
4964, 4863, 9075, 41419.595
4969, 4866, 9072, 41426.554
4974, 4872, 9066, 41441.329
4979, 4876, 9062, 41446.394
4984, 4883, 9055, 41480.359
4990, 4888, 9050, 41495.451
4995, 4893, 9045, 41498.17
5000, 4896, 9042, 41501.798
5005, 4901, 9037, 41507.351
5010, 4904, 9034, 41510.9
5015, 4906, 9032, 41512.267
5020, 4907, 9031, 41525.019
5025, 4911, 9027, 41551.185
5030, 4916, 9022, 42192.151
5035, 4920, 9018, 42195.183
5040, 4924, 9014, 42199.983
5045, 4930, 9008, 42229.682
5050, 4933, 9005, 43004.996
5055, 4936, 9002, 43006.516
5060, 4938, 9000, 43011.091
5065, 4942, 8996, 43133.859
5070, 4947, 8991, 43145.746
5075, 4953, 8985, 43166.857
5081, 4958, 8980, 43178.682
5086, 4961, 8977, 43180.694
5091, 4966, 8972, 43217.045
5096, 4971, 8967, 43221.499
5101, 4977, 8961, 43244.768
5106, 4983, 8955, 43324.083
5111, 4988, 8950, 43332.657
5116, 4992, 8946, 43376.012
5121, 4997, 8941, 43397.536
5126, 5003, 8935, 43417.063
5132, 5011, 8927, 43432.29
5137, 5016, 8922, 43455.214
5142, 5017, 8921, 43455.918
5147, 5018, 8920, 43456.744
5152, 5018, 8920, 43456.744
5157, 5018, 8920, 43456.744
5162, 5020, 8918, 43464.139
5167, 5024, 8914, 43481.552
5172, 5030, 8908, 43495.346
5177, 5035, 8903, 43501.402
5182, 5041, 8897, 43508.477
5187, 5047, 8891, 43551.222
5192, 5053, 8885, 43567.999
5197, 5057, 8881, 43581.85
5202, 5059, 8879, 43587.51
5208, 5063, 8875, 43594.581
5213, 5067, 8871, 43597.994
5218, 5070, 8868, 43604.414
5223, 5074, 8864, 43610.686
5228, 5076, 8862, 43611.133
5233, 5078, 8860, 43613.011
5238, 5078, 8860, 43613.011
5243, 5080, 8858, 43628.541
5248, 5081, 8857, 43631.699
5253, 5086, 8852, 43676.079
5258, 5090, 8848, 43709.383
5263, 5095, 8843, 43719.654
5268, 5100, 8838, 43761.281
5273, 5103, 8835, 43780.652
5278, 5106, 8832, 43795.377
5283, 5112, 8826, 43801.464
5288, 5117, 8821, 43805.041
5293, 5121, 8817, 43811.429
5298, 5123, 8815, 43814.812
5303, 5126, 8812, 43817.143
5308, 5129, 8809, 43885.318
5313, 5131, 8807, 43886.839
5318, 5133, 8805, 43888.676
5323, 5137, 8801, 43932.026
5329, 5140, 8798, 43933.829
5334, 5145, 8793, 43946.545
5339, 5149, 8789, 43970.633
5344, 5151, 8787, 43971.702
5349, 5153, 8785, 43974.462
5354, 5155, 8783, 44050.487
5359, 5158, 8780, 44053.799
5364, 5161, 8777, 44112.508
5369, 5164, 8774, 44121.496
5374, 5168, 8770, 44124.607
5379, 5170, 8768, 44231.794
5384, 5172, 8766, 44233.058
5389, 5175, 8763, 44236.597
5394, 5179, 8759, 44270.137
5399, 5181, 8757, 44271.075
5404, 5185, 8753, 44290.308
5409, 5190, 8748, 44307.242
5414, 5193, 8745, 44309.377
5420, 5197, 8741, 44319.156
5425, 5201, 8737, 44344.767
5430, 5206, 8732, 44349.445
5435, 5208, 8730, 44358.265
5440, 5211, 8727, 44399.897
5445, 5214, 8724, 44401.661
5450, 5218, 8720, 44405.308
5455, 5224, 8714, 44428.377
5460, 5228, 8710, 44437.344
5465, 5232, 8706, 44440.702
5470, 5236, 8702, 44447.67
5475, 5240, 8698, 44451.94
5480, 5244, 8694, 44481.266
5485, 5246, 8692, 44485.675
5490, 5249, 8689, 44487.599
5495, 5250, 8688, 44487.829
5500, 5252, 8686, 44500.101
5505, 5253, 8685, 44501.389
5510, 5254, 8684, 44516.131
5515, 5256, 8682, 44540.612
5520, 5260, 8678, 44607.782
5526, 5261, 8677, 44608.38
5531, 5266, 8672, 44649.915
5536, 5271, 8667, 44653.696
5541, 5277, 8661, 44703.672
5546, 5283, 8655, 44722.632
5551, 5286, 8652, 44724.15
5556, 5292, 8646, 44735.147
5561, 5295, 8643, 44737.642
5566, 5300, 8638, 44771.02
5571, 5306, 8632, 44785.307
5577, 5313, 8625, 44821.05
5582, 5319, 8619, 44901.092
5587, 5322, 8616, 46972.157
5592, 5324, 8614, 46973.448
5597, 5328, 8610, 47006.629
5602, 5331, 8607, 47013.155
5607, 5334, 8604, 47016.93
5612, 5337, 8601, 47031.249
5617, 5343, 8595, 47065.356
5622, 5349, 8589, 47114.991
5627, 5352, 8586, 47157.222
5633, 5355, 8583, 47932.838
5638, 5361, 8577, 47969.379
5643, 5366, 8572, 47986.577
5648, 5370, 8568, 47990.438
5653, 5375, 8563, 47998.732
5658, 5382, 8556, 48168.765
5663, 5386, 8552, 48172.154
5668, 5389, 8549, 48206.291
5673, 5393, 8545, 48239.526
5678, 5398, 8540, 48245.703
5683, 5400, 8538, 48255.706
5689, 5402, 8536, 48259.24
5694, 5407, 8531, 48278.524
5699, 5410, 8528, 48291.147
5704, 5414, 8524, 48297.892
5709, 5418, 8520, 48308.555
5714, 5420, 8518, 48309.522
5719, 5422, 8516, 48314.307
5724, 5425, 8513, 48318.989
5729, 5429, 8509, 48324.184
5734, 5434, 8504, 48368.548
5739, 5441, 8497, 48473.75
5744, 5447, 8491, 48479.263
5749, 5450, 8488, 48487.027
5754, 5454, 8484, 48516.76
5759, 5459, 8479, 48535.192
5764, 5465, 8473, 48569.969
5770, 5473, 8465, 48588.365
5775, 5476, 8462, 48652.347
5780, 5480, 8458, 48672.43
5785, 5484, 8454, 48675.662
5790, 5493, 8445, 48719.967
5795, 5500, 8438, 48837.489
5800, 5505, 8433, 48848.112
5805, 5511, 8427, 48859.827
5811, 5517, 8421, 48865.689
5816, 5522, 8416, 48911.085
5821, 5528, 8410, 48927.773
5826, 5536, 8402, 48948.37
5831, 5543, 8395, 48981.582
5836, 5549, 8389, 49002.269
5841, 5553, 8385, 49005.759
5846, 5558, 8380, 49045.118
5851, 5565, 8373, 49061.251
5856, 5571, 8367, 49083.702
5861, 5578, 8360, 49111.36
5866, 5584, 8354, 49168.013
5871, 5590, 8348, 49179.483
5877, 5596, 8342, 49199.432
5882, 5601, 8337, 49210.22
5887, 5605, 8333, 50177.042
5892, 5611, 8327, 50190.49
5897, 5615, 8323, 50254.423
5902, 5620, 8318, 50274.672
5907, 5628, 8310, 50308.794
5912, 5640, 8298, 50337.666
5918, 5652, 8286, 50382.216
5923, 5659, 8279, 50386.94
5928, 5667, 8271, 50396.145
5933, 5675, 8263, 50416.038
5938, 5681, 8257, 50423.114
5943, 5685, 8253, 50531.115
5948, 5687, 8251, 50545.443
5953, 5690, 8248, 50550.514
5958, 5694, 8244, 50556.599
5963, 5698, 8240, 50564.664
5968, 5702, 8236, 50573.934
5973, 5707, 8231, 50581.189
5979, 5711, 8227, 50586.935
5984, 5714, 8224, 50598.301
5989, 5718, 8220, 50604.392
5994, 5726, 8212, 50638.487
5999, 5733, 8205, 50660.733
6004, 5741, 8197, 50669.174
6009, 5746, 8192, 50674.129
6014, 5752, 8186, 50681.927
6019, 5757, 8181, 50706.452
6025, 5762, 8176, 50721.013
6030, 5767, 8171, 50739.292
6035, 5772, 8166, 50756.176
6040, 5776, 8162, 50776.916
6045, 5780, 8158, 50784.34
6050, 5784, 8154, 50794.956
6055, 5789, 8149, 50798.972
6060, 5794, 8144, 50806.803
6065, 5796, 8142, 50815.683
6070, 5799, 8139, 50825.562
6075, 5804, 8134, 50839.788
6080, 5810, 8128, 50850.692
6085, 5815, 8123, 50863.664
6091, 5820, 8118, 50867.847
6096, 5825, 8113, 50892.391
6101, 5831, 8107, 50901.869
6106, 5837, 8101, 50964.033
6111, 5844, 8094, 50978.094
6116, 5851, 8087, 50993.688
6121, 5853, 8085, 50994.276
6126, 5858, 8080, 51039.056
6131, 5867, 8071, 51052.451
6137, 5873, 8065, 51056.749
6142, 5881, 8057, 51101.421
6147, 5886, 8052, 51103.905
6152, 5890, 8048, 51105.308
6157, 5896, 8042, 51117.161
6162, 5901, 8037, 51122.645
6167, 5906, 8032, 51135.045
6172, 5909, 8029, 51135.687
6177, 5913, 8025, 51142.167
6182, 5915, 8023, 51147.686
6187, 5919, 8019, 51163.754
6192, 5926, 8012, 51175.867
6198, 5931, 8007, 51179.363
6203, 5935, 8003, 51180.965
6208, 5939, 7999, 51196.186
6213, 5946, 7992, 51207.942
6218, 5953, 7985, 51260.214
6223, 5958, 7980, 51263.173
6228, 5963, 7975, 51281.386
6233, 5968, 7970, 51331.416
6239, 5973, 7965, 51338.616
6244, 5978, 7960, 51358.433
6249, 5985, 7953, 51371.165
6254, 5992, 7946, 51383.849
6259, 5999, 7939, 51388.215
6264, 6005, 7933, 51390.341
6269, 6013, 7925, 51448.023
6274, 6020, 7918, 51469.127
6279, 6027, 7911, 51505.513
6285, 6034, 7904, 51547.906
6290, 6043, 7895, 51730.314
6295, 6049, 7889, 51738.905
6300, 6054, 7884, 51809.02
6305, 6057, 7881, 51814.372
6310, 6061, 7877, 51844.485
6315, 6066, 7872, 51858.359
6320, 6072, 7866, 51869.39
6325, 6077, 7861, 51875.771
6330, 6082, 7856, 51904.811
6335, 6087, 7851, 51916.677
6340, 6091, 7847, 51956.281
6346, 6099, 7839, 52086.426
6351, 6103, 7835, 52094.706
6356, 6107, 7831, 52106.52
6361, 6111, 7827, 52112.794
6366, 6116, 7822, 52125.45
6371, 6121, 7817, 52306.822
6376, 6126, 7812, 52315.285
6381, 6131, 7807, 52322.679
6386, 6138, 7800, 52334.999
6391, 6145, 7793, 52348.95
6397, 6152, 7786, 52355.866
6402, 6157, 7781, 52358.114
6407, 6162, 7776, 52361.226
6412, 6166, 7772, 52369.346
6417, 6171, 7767, 52393.276
6422, 6179, 7759, 52560.331
6427, 6188, 7750, 52578.54
6432, 6197, 7741, 52586.463
6438, 6203, 7735, 52602.786
6443, 6208, 7730, 52608.6
6448, 6212, 7726, 52612.372
6453, 6214, 7724, 52619.236
6458, 6216, 7722, 52972.495
6463, 6222, 7716, 53070.241
6468, 6227, 7711, 53087.668
6473, 6231, 7707, 53090.099
6478, 6233, 7705, 53098.438
6483, 6235, 7703, 53108.592
6488, 6238, 7700, 53116.931
6493, 6245, 7693, 53139.984
6498, 6251, 7687, 53178.426
6504, 6258, 7680, 53203.744
6509, 6263, 7675, 53206.617
6514, 6268, 7670, 53218.414
6519, 6274, 7664, 53235.623
6524, 6280, 7658, 53252.128
6529, 6285, 7653, 53259.49
6534, 6291, 7647, 53314.824
6539, 6293, 7645, 53315.782
6544, 6298, 7640, 53395.666
6550, 6305, 7633, 53402.75
6555, 6312, 7626, 53421.105
6560, 6315, 7623, 53472.732
6565, 6322, 7616, 53492.05
6570, 6329, 7609, 53497.757
6575, 6336, 7602, 53530.775
6580, 6344, 7594, 53551.438
6585, 6349, 7589, 53559.234
6590, 6354, 7584, 53573.237
6595, 6363, 7575, 53606.047
6601, 6369, 7569, 53611.975
6606, 6377, 7561, 53634.366
6611, 6384, 7554, 53643.155
6616, 6389, 7549, 53663.461
6621, 6395, 7543, 53673.978
6626, 6402, 7536, 53697.049
6631, 6410, 7528, 53704.895
6637, 6418, 7520, 53720.045
6642, 6424, 7514, 53723.892
6647, 6429, 7509, 53734.424
6652, 6434, 7504, 53743.372
6657, 6435, 7503, 53744.216
6662, 6441, 7497, 53777.368
6667, 6444, 7494, 53780.759
6672, 6447, 7491, 53788.388
6677, 6454, 7484, 53827.099
6682, 6459, 7479, 53847.777
6687, 6465, 7473, 53894.115
6693, 6472, 7466, 54008.5
6698, 6477, 7461, 54022.663
6703, 6485, 7453, 54079.974
6708, 6493, 7445, 54101.177
6713, 6500, 7438, 54134.026
6718, 6508, 7430, 54145.078
6723, 6513, 7425, 54159.831
6728, 6517, 7421, 54167.058
6733, 6522, 7416, 54181.845
6738, 6527, 7411, 54201.225
6744, 6532, 7406, 54211.975
6749, 6538, 7400, 54225.945
6754, 6542, 7396, 54242.053
6759, 6549, 7389, 54253.626
6764, 6558, 7380, 54298.958
6769, 6565, 7373, 55622.678
6774, 6573, 7365, 55637.047
6779, 6581, 7357, 55642.982
6785, 6591, 7347, 55659.319
6790, 6600, 7338, 55678.681
6795, 6610, 7328, 55702.059
6800, 6621, 7317, 55721.279
6805, 6629, 7309, 55727.37
6810, 6636, 7302, 55768.042
6815, 6641, 7297, 55808.157
6821, 6651, 7287, 55834.257
6826, 6656, 7282, 55882.157
6831, 6659, 7279, 55887.871
6836, 6667, 7271, 55921.626
6841, 6675, 7263, 55944.305
6846, 6684, 7254, 55955.119
6851, 6692, 7246, 55967.562
6856, 6699, 7239, 55994.501
6861, 6709, 7229, 56028.607
6866, 6718, 7220, 56074.134
6872, 6726, 7212, 56086.015
6877, 6735, 7203, 56199.01
6882, 6744, 7194, 56215.156
6887, 6753, 7185, 56222.429
6892, 6759, 7179, 56235.001
6897, 6766, 7172, 56250.145
6902, 6774, 7164, 56271.596
6908, 6781, 7157, 56737.491
6913, 6783, 7155, 56742.315
6918, 6787, 7151, 56771.713
6923, 6792, 7146, 56776.038
6928, 6796, 7142, 56785.488
6933, 6799, 7139, 56789.847
6938, 6802, 7136, 56792.348
6943, 6808, 7130, 56825.74
6948, 6813, 7125, 56833.773
6953, 6818, 7120, 56840.682
6958, 6820, 7118, 56841.337
6963, 6823, 7115, 56843.23
6968, 6827, 7111, 56851.286
6973, 6831, 7107, 56869.861
6978, 6835, 7103, 56875.97
6983, 6836, 7102, 56877.803
6988, 6838, 7100, 56880.088
6993, 6842, 7096, 56901.286
6998, 6844, 7094, 56903.966
7004, 6850, 7088, 56937.289
7009, 6859, 7079, 56975.423
7014, 6865, 7073, 56981.189
7019, 6871, 7067, 56990.014
7024, 6877, 7061, 56992.757
7029, 6878, 7060, 56992.83
7034, 6882, 7056, 57000.909
7039, 6886, 7052, 57004.91
7044, 6891, 7047, 57018.905
7049, 6895, 7043, 57021.772
7054, 6898, 7040, 57022.459
7059, 6900, 7038, 57025.215
7064, 6904, 7034, 57035.43
7069, 6907, 7031, 57039.117
7074, 6911, 7027, 57042.01
7079, 6916, 7022, 57073.542
7085, 6923, 7015, 57097.385
7090, 6930, 7008, 57110.595
7095, 6935, 7003, 57145.268
7100, 6938, 7000, 57149.198
7105, 6944, 6994, 57175.57
7110, 6948, 6990, 57182.084
7115, 6951, 6987, 57196.822
7120, 6953, 6985, 57203.421
7125, 6954, 6984, 57204.646
7130, 6954, 6984, 57204.646
7135, 6956, 6982, 57240.432
7140, 6958, 6980, 57335.483
7145, 6961, 6977, 57348.168
7150, 6965, 6973, 57353.324
7155, 6968, 6970, 57356.143
7161, 6974, 6964, 57375.952
7166, 6980, 6958, 57403.105
7171, 6985, 6953, 57410.88
7176, 6990, 6948, 57415.904
7181, 6992, 6946, 57416.261
7186, 6998, 6940, 57448.485
7191, 7003, 6935, 57467.461
7196, 7009, 6929, 57470.645
7201, 7015, 6923, 57480.943
7206, 7019, 6919, 57482.54
7211, 7021, 6917, 57484.929
7216, 7026, 6912, 57494.605
7221, 7029, 6909, 57507.036
7226, 7032, 6906, 57521.272
7231, 7035, 6903, 57536.484
7237, 7038, 6900, 57539.925
7242, 7041, 6897, 57541.441
7247, 7044, 6894, 57567.725
7252, 7047, 6891, 57576.818
7257, 7052, 6886, 57603.965
7262, 7053, 6885, 57604.625
7267, 7057, 6881, 57637.555
7272, 7061, 6877, 57669.769
7277, 7065, 6873, 57678.315
7282, 7068, 6870, 57682.11
7287, 7074, 6864, 57692.823
7292, 7079, 6859, 57696.723
7297, 7082, 6856, 57697.34
7302, 7083, 6855, 57698.086
7307, 7087, 6851, 57737.924
7312, 7092, 6846, 57806.482
7318, 7099, 6839, 57823.922
7323, 7103, 6835, 57825.125
7328, 7109, 6829, 57861.777
7333, 7111, 6827, 57863.078
7338, 7115, 6823, 57890.574
7343, 7117, 6821, 57893.893
7348, 7123, 6815, 57922.914
7353, 7128, 6810, 57939.162
7358, 7134, 6804, 57978.349
7363, 7139, 6799, 57993.059
7368, 7144, 6794, 57997.751
7374, 7150, 6788, 58006.286
7379, 7155, 6783, 58025.548
7384, 7162, 6776, 58092.45
7389, 7169, 6769, 58101.642
7394, 7175, 6763, 58113.712
7399, 7179, 6759, 58131.563
7404, 7183, 6755, 58135.348
7409, 7188, 6750, 58187.232
7414, 7193, 6745, 58214.953
7419, 7200, 6738, 60422.674
7424, 7207, 6731, 60481.391
7429, 7214, 6724, 60495.49
7435, 7222, 6716, 60504.392
7440, 7227, 6711, 60510.573
7445, 7232, 6706, 60584.713
7450, 7237, 6701, 60592.349
7455, 7245, 6693, 60629.597
7460, 7253, 6685, 60699.778
7465, 7259, 6679, 60708.013
7470, 7264, 6674, 60714.742
7475, 7270, 6668, 60718.4
7481, 7275, 6663, 60723.118
7486, 7281, 6657, 60742.541
7491, 7286, 6652, 60756.014
7496, 7293, 6645, 60798.784
7501, 7301, 6637, 60809.122
7506, 7309, 6629, 60824.808
7511, 7316, 6622, 60830.772
7516, 7323, 6615, 60901.02
7521, 7328, 6610, 60903.781
7527, 7333, 6605, 60972.295
7532, 7338, 6600, 60993.166
7537, 7345, 6593, 61015.273
7542, 7351, 6587, 61033.659
7547, 7356, 6582, 61042.377
7552, 7360, 6578, 61055.709
7557, 7365, 6573, 61066.578
7562, 7369, 6569, 61069.706
7568, 7372, 6566, 61081.662
7573, 7376, 6562, 61094.018
7578, 7379, 6559, 61104.023
7583, 7382, 6556, 61107.074
7588, 7385, 6553, 61133.165
7593, 7388, 6550, 61140.642
7598, 7389, 6549, 61141.803
7603, 7390, 6548, 61145.017
7608, 7393, 6545, 61153.48
7613, 7397, 6541, 61223.172
7618, 7402, 6536, 61231.305
7623, 7405, 6533, 61273.823
7628, 7408, 6530, 61275.136
7633, 7413, 6525, 61313.934
7638, 7416, 6522, 61376.154
7643, 7421, 6517, 61395.54
7648, 7427, 6511, 61435.18
7654, 7435, 6503, 61455.601
7659, 7442, 6496, 61465.69
7664, 7445, 6493, 61470.208
7669, 7448, 6490, 61478.021
7674, 7452, 6486, 61492.239
7679, 7458, 6480, 61554.688
7684, 7466, 6472, 61567.548
7689, 7472, 6466, 61573.391
7694, 7477, 6461, 62762.305
7699, 7481, 6457, 62772.89
7705, 7486, 6452, 62779.388
7710, 7491, 6447, 62788.987
7715, 7493, 6445, 62975.169
7720, 7495, 6443, 62983.733
7725, 7500, 6438, 63007.442
7730, 7503, 6435, 63019.896
7735, 7509, 6429, 63036.465
7740, 7513, 6425, 63043.574
7745, 7518, 6420, 63046.466
7750, 7523, 6415, 63106.626
7755, 7529, 6409, 63122.732
7760, 7533, 6405, 63124.332
7766, 7537, 6401, 63130.384
7771, 7539, 6399, 63165.669
7776, 7545, 6393, 63193.738
7781, 7549, 6389, 63195.806
7786, 7553, 6385, 63201.689
7791, 7560, 6378, 63221.306
7796, 7563, 6375, 63292.166
7801, 7568, 6370, 63316.78
7806, 7572, 6366, 63372.586
7811, 7577, 6361, 63385.625
7816, 7584, 6354, 63401.698
7821, 7589, 6349, 63409.817
7826, 7595, 6343, 63434.605
7832, 7600, 6338, 63442.96
7837, 7603, 6335, 63447.563
7842, 7608, 6330, 63464.273
7847, 7613, 6325, 63486.294
7852, 7620, 6318, 63508.287
7857, 7625, 6313, 63514.86
7862, 7628, 6310, 63517.742
7867, 7632, 6306, 63525.667
7872, 7634, 6304, 63525.917
7877, 7635, 6303, 63530.286
7882, 7638, 6300, 63535.099
7887, 7639, 6299, 63535.748
7892, 7641, 6297, 63538.035
7897, 7643, 6295, 64517.981
7902, 7646, 6292, 64523.187
7907, 7649, 6289, 64542.508
7912, 7652, 6286, 64568.184
7918, 7656, 6282, 64586.524
7923, 7662, 6276, 64612.957
7928, 7668, 6270, 64621.687
7933, 7673, 6265, 64644.022
7938, 7677, 6261, 64648.846
7943, 7681, 6257, 64659.098
7948, 7685, 6253, 64666.167
7953, 7690, 6248, 64668.972
7958, 7696, 6242, 64709.609
7963, 7700, 6238, 64733.896
7969, 7705, 6233, 64739.061
7974, 7710, 6228, 64784.293
7979, 7713, 6225, 64791.262
7984, 7718, 6220, 64832.057
7989, 7724, 6214, 65135.174
7994, 7730, 6208, 65160.259
7999, 7735, 6203, 65163.49
8004, 7740, 6198, 65349.314
8009, 7744, 6194, 65359.11
8015, 7748, 6190, 65366.684
8020, 7753, 6185, 65384.843
8025, 7758, 6180, 65404.448
8030, 7762, 6176, 65422.369
8035, 7767, 6171, 65428.71
8040, 7771, 6167, 65468.855
8045, 7774, 6164, 65491.509
8050, 7780, 6158, 65502.965
8055, 7785, 6153, 65508.254
8060, 7789, 6149, 65515.111
8065, 7791, 6147, 65515.793
8070, 7796, 6142, 65526.11
8075, 7799, 6139, 65545.057
8080, 7802, 6136, 65555.76
8085, 7804, 6134, 65559.048
8090, 7806, 6132, 65573.035
8095, 7807, 6131, 65574.402
8100, 7811, 6127, 65589.897
8105, 7813, 6125, 65590.434
8110, 7816, 6122, 65604.08
8115, 7818, 6120, 65605.403
8121, 7822, 6116, 65628.696
8126, 7826, 6112, 65633.586
8131, 7831, 6107, 65667.686
8136, 7838, 6100, 65742.065
8141, 7842, 6096, 65742.676
8146, 7846, 6092, 66047.583
8151, 7849, 6089, 66050.919
8156, 7852, 6086, 66088.883
8161, 7858, 6080, 66113.416
8166, 7863, 6075, 66190.464
8171, 7870, 6068, 66296.772
8177, 7877, 6061, 66349.31
8182, 7882, 6056, 66361.114
8187, 7888, 6050, 66369.263
8192, 7894, 6044, 66377.528
8197, 7899, 6039, 66402.917
8202, 7906, 6032, 66413.3
8207, 7915, 6023, 66443.223
8212, 7921, 6017, 66481.207
8217, 7923, 6015, 66484.901
8222, 7928, 6010, 66491.248
8228, 7932, 6006, 66497.101
8233, 7937, 6001, 66504.338
8238, 7943, 5995, 66517.595
8243, 7946, 5992, 66523.015
8248, 7952, 5986, 66548.481
8253, 7958, 5980, 66560.747
8258, 7967, 5971, 66602.941
8263, 7976, 5962, 66632.035
8268, 7983, 5955, 66637.4
8273, 7988, 5950, 66644.766
8278, 7995, 5943, 66671.282
8284, 7998, 5940, 66675.679
8289, 8000, 5938, 66676.613
8294, 8005, 5933, 66686.428
8299, 8009, 5929, 66689.636
8304, 8015, 5923, 66700.363
8309, 8020, 5918, 66703.295
8314, 8024, 5914, 66706.492
8319, 8026, 5912, 66708.692
8324, 8028, 5910, 66710.376
8329, 8029, 5909, 66715.122
8334, 8035, 5903, 66731.111
8339, 8039, 5899, 66746.875
8344, 8045, 5893, 66769.928
8349, 8050, 5888, 66920.86
8355, 8057, 5881, 66937.355
8360, 8058, 5880, 66937.517
8365, 8061, 5877, 66956.761
8370, 8066, 5872, 67003.263
8375, 8071, 5867, 67036.641
8380, 8078, 5860, 67051.948
8385, 8085, 5853, 67060.575
8390, 8094, 5844, 67071.452
8395, 8103, 5835, 67087.255
8400, 8108, 5830, 67091.58
8405, 8119, 5819, 67130.921
8411, 8126, 5812, 67137.098
8416, 8131, 5807, 67141.141
8421, 8133, 5805, 67141.927
8426, 8135, 5803, 67145.536
8431, 8139, 5799, 67152.953
8436, 8144, 5794, 67161.418
8441, 8151, 5787, 67181.344
8446, 8156, 5782, 67186.127
8451, 8161, 5777, 67253.381
