'file_name', 'runtime_error', 'parse_error', 'recompute_duration', 'layers_qty', 'new_time_total', 'base_time_total', 'raw_time_total', 'new_print_total'
'474794.3.recompute_res', False, False, 0.997, 46, 14311, 11130, 9692, 7458
'474889.3.recompute_res', False, False, 0.0, 1, 33, 33, 33, 33
'474961.3.recompute_res', False, False, 50.133, 174, 694931, 613240, 578664, 434336
'475011.3.recompute_res', False, False, 0.005, 15, 4967, 4520, 4291, 4291
'475074.3.recompute_res', False, False, 0.94, 284, 79903, 65720, 60337, 57148
'475085.3.recompute_res', False, False, 0.045, 44, 27085, 28263, 27480, 24390
'475110.3.recompute_res', False, False, 0.06, 24, 19742, 17883, 16615, 16345
'475120.3.recompute_res', False, False, 0.387, 89, 56287, 43343, 37614, 37309
'475210.3.recompute_res', False, False, 0.474, 89, 54046, 40549, 35127, 34360
'475233.3.recompute_res', False, True, '', '', '', '', '', ''
'475241.3.recompute_res', False, False, 0.076, 39, 31953, 28110, 26640, 26340
'475316.3.recompute_res', False, False, 0.046, 84, 33906, 30469, 29050, 29050
'475319.3.recompute_res', False, False, 0.473, 74, 84020, 73216, 69824, 66408
'475431.3.recompute_res', False, True, '', '', '', '', '', ''
'475614.3.recompute_res', False, False, 0.041, 57, 25815, 22172, 20123, 20123
'47566.3.recompute_res', False, False, 3.551, 46, 22606, 21010, 18619, 12651
'475691.3.recompute_res', False, False, 0.26, 14, 10777, 14592, 14164, 8123
'475758.3.recompute_res', False, False, 4.732, 37, 171828, 215130, 210864, 140893
'475776.3.recompute_res', False, False, 0.201, 109, 33841, 30971, 29171, 26140
'47581.3.recompute_res', False, False, 0.045, 199, 18336, 17141, 15948, 15948
'475839.3.recompute_res', False, False, 0.247, 89, 49115, 38064, 33557, 33101
'475846.3.recompute_res', False, False, 0.317, 419, 120279, 112709, 108645, 107737
'475912.3.recompute_res', False, True, '', '', '', '', '', ''
'475974.3.recompute_res', False, False, 12.299, 174, 396822, 420106, 401008, 288916
'476060.3.recompute_res', False, False, 1.879, 13, 46715, 43889, 42121, 36194
'476063.3.recompute_res', False, False, 0.403, 13, 25701, 24722, 23770, 20649
'476103.3.recompute_res', False, False, 0.011, 49, 14669, 14012, 13598, 13597
'476142.3.recompute_res', False, False, 0.163, 199, 30279, 23153, 20236, 18978
'476152.3.recompute_res', False, False, 0.065, 57, 41891, 37113, 34771, 34771
'476312.3.recompute_res', False, False, 8.068, 84, 194100, 198965, 186448, 131780
'47640.3.recompute_res', False, False, 0.03, 39, 14181, 10773, 9321, 9321
'476425.3.recompute_res', False, False, 0.301, 53, 18272, 16604, 15581, 13226
'47643.3.recompute_res', False, False, 0.056, 39, 18053, 13484, 11557, 11557
'476568.3.recompute_res', False, False, 0.017, 63, 14767, 13527, 12951, 12951
'476619.3.recompute_res', False, False, 0.709, 34, 62504, 58025, 56038, 52159
'476789.3.recompute_res', False, False, 69.248, 174, 766245, 657933, 620652, 474686
'476813.3.recompute_res', False, False, 0.003, 7, 2132, 1844, 1680, 1680
'477048.3.recompute_res', False, False, 0.007, 9, 3757, 2963, 2617, 2617
'477068.3.recompute_res', False, False, 0.021, 84, 9447, 8609, 8107, 8107
'477105.3.recompute_res', False, False, 0.438, 14, 20096, 25284, 24772, 16745
'477152.3.recompute_res', False, False, 0.062, 129, 33987, 31712, 30439, 30439
'477209.3.recompute_res', False, False, 0.146, 159, 49623, 44040, 41637, 41395
'477271.3.recompute_res', False, False, 0.02, 14, 9504, 8414, 7808, 7711
'477328.3.recompute_res', False, False, 0.074, 51, 18290, 16929, 16188, 14051
'477382.3.recompute_res', False, False, 0.152, 249, 52001, 40606, 35897, 35897
'477536.3.recompute_res', False, False, 16.171, 21, 75510, 75269, 70803, 49311
'477552.3.recompute_res', False, False, 0.572, 57, 72885, 62966, 57509, 57509
'477562.3.recompute_res', False, False, 0.303, 299, 67763, 61560, 57768, 48846
'477621.3.recompute_res', False, False, 0.017, 24, 11002, 9428, 8638, 8638
'477666.3.recompute_res', False, False, 0.047, 24, 16611, 14127, 12983, 12983
'47768.3.recompute_res', False, False, 22.344, 119, 570591, 778279, 765756, 471216
'477721.3.recompute_res', False, False, 0.034, 74, 38414, 37981, 37523, 37472
'477751.3.recompute_res', False, False, 0.795, 29, 25536, 27383, 25635, 17046
'477796.3.recompute_res', False, False, 0.027, 49, 5552, 5095, 4542, 3750
'477910.3.recompute_res', False, False, 6.748, 49, 259466, 290135, 284371, 220363
'477978.3.recompute_res', False, False, 0.006, 29, 7114, 6904, 6722, 6722
'478066.3.recompute_res', False, False, 0.132, 39, 22030, 20408, 19325, 17231
'47808.3.recompute_res', False, False, 0.012, 44, 13917, 12829, 12293, 12293
'478597.3.recompute_res', False, False, 2.137, 683, 377283, 363320, 354558, 345496
'478778.3.recompute_res', False, False, 2.47, 59, 62019, 58761, 54716, 36506
'478793.3.recompute_res', False, False, 2.823, 49, 115740, 114954, 110402, 85489
'478802.3.recompute_res', False, False, 1.121, 149, 73169, 86781, 81309, 53221
'478809.3.recompute_res', False, False, 0.959, 505, 193691, 181281, 175014, 172457
'478827.3.recompute_res', False, False, 5.289, 249, 340923, 310762, 295931, 245261
'478922.3.recompute_res', False, False, 0.115, 351, 38663, 36021, 34235, 34235
'47896.3.recompute_res', False, False, 0.208, 34, 27305, 21349, 18973, 18973
'478962.3.recompute_res', False, False, 0.622, 48, 20077, 17672, 16599, 14682
'478986.3.recompute_res', False, False, 0.114, 48, 15129, 13717, 12955, 11680
'479069.3.recompute_res', False, False, 0.62, 19, 37036, 36135, 34697, 29441
'479110.3.recompute_res', False, False, 0.002, 7, 1974, 1744, 1650, 1650
'479122.3.recompute_res', False, False, 0.039, 72, 16240, 13501, 12314, 12194
'479156.3.recompute_res', False, False, 1.662, 2, 9950, 8209, 6347, 3379
'479250.3.recompute_res', False, False, 0.007, 29, 9487, 9048, 8787, 8787
'479251.3.recompute_res', False, False, 0.466, 59, 65375, 67973, 66480, 56185
'479255.3.recompute_res', False, False, 0.032, 49, 37642, 34972, 33814, 33730
'479281.3.recompute_res', False, False, 1.682, 59, 89189, 80144, 76043, 62958
'479300.3.recompute_res', False, False, 0.022, 19, 12458, 10972, 10322, 10322
'479393.3.recompute_res', False, False, 0.059, 6, 8014, 7584, 7342, 6876
'47940.3.recompute_res', False, False, 0.381, 149, 70679, 68313, 65831, 61017
'47945.3.recompute_res', False, False, 10.864, 37, 191222, 226785, 220881, 147127
'479485.3.recompute_res', False, False, 0.371, 74, 56545, 55728, 54478, 49536
'479536.3.recompute_res', False, False, 0.067, 69, 23041, 18536, 16593, 16593
'479625.3.recompute_res', False, False, 0.072, 53, 17504, 16249, 15436, 13979
'479658.3.recompute_res', False, False, 0.017, 84, 9143, 8463, 8007, 8007
'479695.3.recompute_res', False, False, 5.481, 47, 109011, 99841, 94204, 69186
'479741.3.recompute_res', False, False, 21.938, 174, 466510, 513718, 489346, 317241
'479743.3.recompute_res', False, False, 0.014, 37, 12751, 11809, 11351, 11351
'479817.3.recompute_res', False, False, 1.742, 48, 18225, 14471, 13052, 10509
'47982.3.recompute_res', False, False, 0.389, 199, 106352, 96984, 93072, 93072
'479900.3.recompute_res', False, False, 0.346, 199, 67757, 57554, 53838, 51637
'479902.3.recompute_res', False, False, 0.151, 159, 52458, 46372, 43531, 42268
'479982.3.recompute_res', False, False, 0.011, 38, 16683, 16217, 15911, 15911
'480070.3.recompute_res', False, False, 0.009, 24, 8309, 7202, 6673, 6673
'480097.3.recompute_res', False, False, 6.172, 665, 813504, 782516, 762340, 715176
'480133.3.recompute_res', False, False, 0.015, 24, 8336, 7144, 6620, 6532
'48014.3.recompute_res', False, False, 0.135, 209, 44130, 34718, 30555, 30416
'480212.3.recompute_res', False, False, 2.728, 49, 158159, 218430, 213882, 133006
'480291.3.recompute_res', False, False, 0.054, 59, 32070, 29619, 28311, 28167
'480356.3.recompute_res', False, False, 22.73, 49, 462780, 658802, 637798, 330004
'480390.3.recompute_res', False, False, 2.442, 6, 30207, 28665, 27450, 23731
'480438.3.recompute_res', False, False, 3.128, 299, 315173, 308147, 297046, 256054
'480441.3.recompute_res', False, False, 1.228, 55, 17542, 16123, 14366, 10257
'480443.3.recompute_res', False, False, 0.027, 99, 15599, 12789, 11539, 11539
'480449.3.recompute_res', False, False, 14.959, 49, 44648, 36577, 33054, 22041
'480478.3.recompute_res', False, False, 5.798, 254, 299487, 337439, 327287, 236693
'480536.3.recompute_res', False, False, 0.007, 26, 7592, 7036, 6732, 6732
'480553.3.recompute_res', False, False, 0.077, 141, 51173, 48022, 46485, 46485
'48060.3.recompute_res', False, False, 1.507, 318, 459934, 446104, 438995, 430056
'480603.3.recompute_res', False, False, 5.253, 49, 165792, 165066, 157685, 126830
'480835.3.recompute_res', False, False, 3.73, 49, 146017, 157951, 154134, 117482
'48084.3.recompute_res', False, False, 5.908, 83, 121183, 112042, 102222, 71501
'480884.3.recompute_res', False, False, 12.179, 174, 434196, 385581, 367601, 306262
'481035.3.recompute_res', False, False, 0.118, 74, 46959, 39626, 36723, 36723
'481183.3.recompute_res', False, False, 14.253, 46, 31481, 26578, 23065, 15058
'481311.3.recompute_res', False, False, 2.21, 499, 577781, 555615, 548216, 531309
'481603.3.recompute_res', False, False, 2.318, 87, 107365, 104388, 99090, 77747
'481613.3.recompute_res', False, False, 0.036, 51, 20233, 17973, 16973, 16973
'481656.3.recompute_res', False, False, 0.074, 149, 30702, 24602, 21978, 21978
'481715.3.recompute_res', False, False, 0.1, 44, 19706, 18128, 17153, 15337
'481803.3.recompute_res', False, False, 0.076, 53, 16145, 14782, 13935, 12519
'481844.3.recompute_res', False, False, 0.13, 49, 50015, 47944, 46717, 43723
'481887.3.recompute_res', False, False, 0.018, 17, 10054, 9614, 9336, 8875
'481958.3.recompute_res', False, False, 3.547, 64, 110467, 89798, 81549, 77155
'481977.3.recompute_res', False, False, 0.257, 39, 28586, 21684, 19086, 19086
'481980.3.recompute_res', False, False, 0.021, 49, 22994, 21463, 20769, 20452
'482005.3.recompute_res', False, True, '', '', '', '', '', ''
'482056.3.recompute_res', False, False, 1.426, 125, 98454, 102714, 95690, 74295
'48207.3.recompute_res', False, False, 0.397, 49, 18209, 15851, 14368, 11098
'482089.3.recompute_res', False, False, 0.956, 499, 356085, 335608, 326645, 326645
'482101.3.recompute_res', False, False, 0.302, 55, 20842, 18783, 17789, 14522
'48218.3.recompute_res', False, False, 0.026, 24, 13948, 12693, 12262, 12066
'48221.3.recompute_res', False, False, 0.192, 464, 61679, 58218, 55739, 55739
'482242.3.recompute_res', False, False, 24.635, 13, 97736, 94342, 89419, 67097
'482335.3.recompute_res', False, False, 0.101, 72, 21021, 15714, 10577, 10577
'482447.3.recompute_res', False, False, 0.04, 57, 25114, 21897, 19990, 19990
'482449.3.recompute_res', False, False, 1.97, 89, 101907, 78498, 68635, 68047
'482543.3.recompute_res', False, False, 2.71, 294, 143376, 119737, 95586, 66793
'482611.3.recompute_res', False, False, 1.1, 359, 107964, 86076, 68540, 57460
'482666.3.recompute_res', False, False, 0.078, 50, 19075, 17493, 16655, 14832
'482728.3.recompute_res', False, False, 0.056, 253, 7937, 6342, 5113, 5113
'482771.3.recompute_res', False, False, 0.051, 124, 24780, 24004, 23241, 23044
'482791.3.recompute_res', False, False, 0.001, 6, 527, 484, 455, 455
'4830.3.recompute_res', False, False, 0.008, 9, 7825, 7023, 6697, 6697
'483004.3.recompute_res', False, False, 0.989, 499, 344227, 326996, 318444, 317124
'483066.3.recompute_res', False, False, 0.056, 89, 21118, 16671, 14135, 14056
'483070.3.recompute_res', False, False, 0.063, 199, 24332, 22133, 20758, 20604
'483089.3.recompute_res', False, False, 2.412, 654, 518459, 493418, 482959, 473433
'483135.3.recompute_res', False, False, 0.091, 74, 41943, 37965, 36441, 34416
'483492.3.recompute_res', False, False, 1.147, 559, 150236, 113057, 95347, 86000
'483556.3.recompute_res', False, False, 0.338, 13, 24704, 23004, 21978, 20018
'483626.3.recompute_res', False, False, 23.838, 79, 372796, 358671, 344998, 252156
'483660.3.recompute_res', False, False, 0.054, 61, 16845, 14459, 13269, 13269
'483807.3.recompute_res', False, False, 1.233, 45, 40561, 40912, 37375, 22964
'484142.3.recompute_res', False, False, 0.026, 87, 27662, 26056, 25166, 25166
'484193.3.recompute_res', False, False, 0.003, 17, 628, 608, 548, 548
'484389.3.recompute_res', False, False, 0.004, 13, 3733, 3336, 3184, 3149
'484414.3.recompute_res', False, False, 1.635, 864, 242047, 234869, 229185, 229133
'484487.3.recompute_res', False, False, 0.179, 94, 54736, 46499, 43244, 43244
'484659.3.recompute_res', False, False, 0.093, 158, 33799, 26712, 24113, 23362
'484761.3.recompute_res', False, False, 0.034, 24, 16002, 13751, 12746, 12746
'484826.3.recompute_res', False, False, 0.087, 48, 15880, 14473, 13789, 12464
'485065.3.recompute_res', False, False, 0.171, 209, 46343, 36467, 32112, 31375
'485156.3.recompute_res', False, False, 1.159, 224, 69255, 78670, 75232, 53035
'485213.3.recompute_res', False, False, 0.302, 30, 38355, 37504, 36622, 33559
'485261.3.recompute_res', False, False, 0.264, 84, 51481, 42933, 39615, 38702
'485264.3.recompute_res', False, False, 16.751, 13, 70702, 68321, 64318, 49365
'485293.3.recompute_res', False, False, 4.006, 369, 412374, 386228, 374048, 348179
'485353.3.recompute_res', False, True, '', '', '', '', '', ''
'485366.3.recompute_res', False, False, 0.188, 24, 26558, 24241, 23488, 21505
'485424.3.recompute_res', False, False, 1.263, 390, 135828, 102660, 92104, 65382
'485463.3.recompute_res', False, False, 1.823, 189, 277601, 299204, 293542, 234624
'485498.3.recompute_res', False, False, 15.869, 174, 430185, 476022, 454899, 313631
'485562.3.recompute_res', False, False, 0.082, 49, 14594, 14525, 13612, 11009
'485619.3.recompute_res', False, False, 17.581, 174, 434336, 464935, 443624, 304231
'485623.3.recompute_res', False, True, '', '', '', '', '', ''
'485856.3.recompute_res', False, False, 2.404, 34, 43793, 35093, 32218, 29113
'485941.3.recompute_res', False, False, 3.649, 10, 43662, 41793, 39596, 32958
'485954.3.recompute_res', False, False, 21.725, 174, 511167, 569043, 545190, 367763
'486261.3.recompute_res', False, False, 0.002, 7, 1798, 1600, 1498, 1498
'48633.3.recompute_res', False, False, 1.064, 349, 117656, 102816, 96393, 95760
'486336.3.recompute_res', False, False, 0.011, 52, 2780, 2412, 2152, 2152
'486455.3.recompute_res', False, False, 2.263, 19, 40159, 39781, 37058, 27957
'486708.3.recompute_res', False, False, 0.845, 57, 80812, 69591, 63512, 63512
'486765.3.recompute_res', False, False, 0.091, 57, 39093, 33887, 30941, 30941
'48678.3.recompute_res', False, False, 0.365, 287, 121126, 115294, 112380, 111771
'487.3.recompute_res', False, False, 0.004, 23, 500, 430, 340, 340
'487066.3.recompute_res', False, False, 1.432, 421, 139110, 118466, 105917, 97399
'48716.3.recompute_res', False, False, 0.065, 22, 13806, 12279, 11627, 10856
'487199.3.recompute_res', False, False, 2.284, 46, 17307, 12967, 11444, 8613
'48721.3.recompute_res', False, False, 1.435, 164, 75800, 69241, 63790, 49990
'487261.3.recompute_res', False, False, 4.041, 369, 415269, 388449, 376000, 350017
'487327.3.recompute_res', False, False, 0.203, 367, 43933, 34337, 29281, 29281
'487358.3.recompute_res', False, False, 0.005, 17, 4996, 4368, 4104, 4104
'487362.3.recompute_res', False, False, 0.029, 49, 10182, 10211, 9693, 7692
'487526.3.recompute_res', False, True, '', '', '', '', '', ''
'487610.3.recompute_res', False, False, 0.272, 212, 84324, 74157, 69149, 67486
'487628.3.recompute_res', False, False, 0.183, 49, 18876, 19997, 18798, 13496
'487770.3.recompute_res', False, False, 4.64, 95, 102567, 128434, 121932, 70437
'487814.3.recompute_res', False, False, 0.027, 12, 8609, 7231, 6581, 6581
'487954.3.recompute_res', False, False, 0.113, 9, 18004, 16788, 16272, 15836
'487962.3.recompute_res', False, False, 13.619, 174, 454654, 496543, 476081, 342759
'488141.3.recompute_res', False, False, 0.208, 89, 43601, 33697, 29516, 29155
'48817.3.recompute_res', False, False, 1.198, 149, 75422, 68207, 62777, 49414
'48820.3.recompute_res', False, False, 0.505, 46, 13068, 11129, 10126, 7803
'488215.3.recompute_res', False, True, '', '', '', '', '', ''
'488220.3.recompute_res', False, False, 5.803, 624, 987920, 978123, 960632, 899422
'488249.3.recompute_res', False, True, '', '', '', '', '', ''
'488263.3.recompute_res', False, False, 0.025, 49, 7547, 6228, 5367, 5028
'488369.3.recompute_res', False, False, 0.234, 48, 16397, 14724, 13886, 12279
'488370.3.recompute_res', False, False, 0.091, 99, 46802, 43616, 42240, 41143
'488411.3.recompute_res', False, False, 0.096, 65, 56472, 56322, 55813, 54691
'488431.3.recompute_res', False, False, 0.094, 24, 15677, 12511, 11333, 11226
'488503.3.recompute_res', False, False, 0.039, 124, 21503, 20625, 20003, 20003
'488582.3.recompute_res', False, False, 0.298, 566, 41988, 33984, 29239, 28561
'488623.3.recompute_res', False, False, 1.645, 46, 16701, 12783, 11353, 8535
'48874.3.recompute_res', False, False, 0.255, 321, 65102, 62866, 60887, 60149
'488760.3.recompute_res', False, False, 8.438, 174, 346186, 363192, 346769, 257412
'488790.3.recompute_res', False, False, 2.234, 80, 94175, 101158, 96952, 57701
'488827.3.recompute_res', False, False, 0.084, 57, 38015, 33025, 30151, 30151
'488883.3.recompute_res', False, False, 0.076, 110, 42569, 39283, 37689, 37689
'488885.3.recompute_res', False, False, 0.063, 111, 34022, 32139, 31014, 31014
'488890.3.recompute_res', False, False, 0.057, 14, 11052, 9467, 8728, 8715
'48894.3.recompute_res', False, False, 4.474, 99, 279992, 254873, 243239, 218945
'48896.3.recompute_res', False, False, 0.006, 34, 6612, 6571, 6404, 6404
'488979.3.recompute_res', False, False, 0.503, 8, 24045, 24450, 23687, 18808
'48898.3.recompute_res', False, False, 0.014, 49, 14527, 14042, 13691, 13691
'489029.3.recompute_res', False, False, 0.0, 2, 181, 155, 137, 137
'489104.3.recompute_res', False, False, 0.022, 53, 19561, 17841, 17053, 17053
'489111.3.recompute_res', False, True, '', '', '', '', '', ''
'489125.3.recompute_res', False, False, 0.032, 32, 15880, 12576, 11348, 11348
'489181.3.recompute_res', False, True, '', '', '', '', '', ''
'489236.3.recompute_res', False, False, 0.002, 7, 1976, 1743, 1612, 1612
'489291.3.recompute_res', False, False, 0.18, 366, 71938, 69743, 67550, 67550
'489292.3.recompute_res', False, False, 0.019, 59, 14074, 12945, 12195, 12115
'489343.3.recompute_res', False, False, 0.045, 156, 18600, 14282, 12100, 12100
'489441.3.recompute_res', False, False, 0.004, 15, 4385, 3950, 3773, 3765
'489473.3.recompute_res', False, False, 3.889, 189, 143092, 142266, 129648, 77326
'4895.3.recompute_res', False, False, 2.163, 238, 221895, 245090, 237705, 171047
'489581.3.recompute_res', False, False, 3.437, 369, 410461, 387264, 374929, 349413
'48972.3.recompute_res', False, False, 3.144, 389, 317157, 318034, 298316, 243125
'489802.3.recompute_res', False, False, 1.671, 52, 81740, 82526, 78302, 61073
'489908.3.recompute_res', False, False, 0.12, 39, 26726, 21654, 19342, 19342
'489946.3.recompute_res', False, False, 0.023, 74, 12287, 9908, 8827, 8827
'4902.3.recompute_res', False, False, 0.051, 164, 19139, 14978, 13143, 12935
'490205.3.recompute_res', False, False, 0.13, 149, 58269, 49192, 44965, 44965
'490231.3.recompute_res', False, False, 2.61, 14, 37823, 30074, 27508, 24709
'490263.3.recompute_res', False, False, 0.025, 149, 4103, 3188, 2487, 2487
'490313.3.recompute_res', False, False, 0.184, 199, 106938, 99985, 96990, 96990
'490360.3.recompute_res', False, False, 0.152, 34, 35380, 31373, 29742, 28396
'490668.3.recompute_res', False, False, 0.057, 30, 20043, 18243, 17520, 16288
'490766.3.recompute_res', False, False, 0.25, 59, 42076, 36435, 34397, 32814
'490791.3.recompute_res', False, False, 2.842, 6, 39748, 40737, 39445, 30401
'490809.3.recompute_res', False, False, 44.736, 14, 115289, 116930, 109268, 76063
'490813.3.recompute_res', False, False, 2.457, 104, 144451, 137024, 130521, 106381
'490833.3.recompute_res', False, False, 5.28, 59, 369749, 406335, 402592, 336237
'490871.3.recompute_res', False, False, 0.235, 39, 28062, 20984, 18126, 18126
'490893.3.recompute_res', False, False, 37.903, 62, 210511, 159367, 136868, 86391
'490911.3.recompute_res', False, False, 0.036, 49, 8914, 10334, 9880, 7774
'491072.3.recompute_res', False, False, 0.0, 1, 73, 73, 73, 73
'491082.3.recompute_res', False, False, 0.037, 74, 36012, 35484, 34849, 34366
'491102.3.recompute_res', False, False, 0.015, 34, 11780, 9775, 8828, 8828
'491117.3.recompute_res', False, False, 2.275, 14, 33637, 26880, 23963, 22365
'491120.3.recompute_res', False, False, 2.94, 14, 53072, 46374, 43484, 41105
'491141.3.recompute_res', False, False, 5.393, 249, 339763, 310228, 295370, 245130
'491219.3.recompute_res', False, False, 0.022, 24, 14485, 12005, 10949, 10949
'491389.3.recompute_res', False, False, 1.561, 554, 252121, 202989, 174598, 164830
'49144.3.recompute_res', False, False, 0.386, 29, 22502, 20343, 19273, 16339
'491451.3.recompute_res', False, False, 0.173, 39, 25919, 19499, 17059, 17059
'491495.3.recompute_res', False, False, 0.207, 464, 37821, 28251, 24297, 21087
'491497.3.recompute_res', False, False, 4.252, 39, 93330, 87400, 81241, 65220
'491528.3.recompute_res', False, False, 5.262, 598, 813099, 788800, 770825, 727208
'491692.3.recompute_res', False, False, 0.019, 45, 16441, 14895, 14189, 14189
'491710.3.recompute_res', False, False, 2.052, 39, 53974, 39215, 33726, 33726
'491824.3.recompute_res', False, False, 0.853, 14, 12576, 13511, 12436, 7529
'492044.3.recompute_res', False, False, 6.448, 455, 856122, 837613, 819226, 763691
'492047.3.recompute_res', False, False, 1.233, 387, 116530, 99331, 86705, 77888
'492155.3.recompute_res', False, False, 0.031, 49, 24932, 22407, 21436, 21436
'492168.3.recompute_res', False, False, 0.021, 59, 7517, 6008, 4289, 4289
'492259.3.recompute_res', False, False, 4.307, 369, 415269, 388449, 376000, 350017
'492300.3.recompute_res', False, False, 0.597, 29, 25562, 29446, 27960, 18076
'492429.3.recompute_res', False, False, 0.024, 65, 16217, 14439, 13593, 13593
'492442.3.recompute_res', False, False, 0.005, 14, 4888, 4292, 4032, 4032
'49245.3.recompute_res', False, False, 3.305, 9, 39115, 42462, 39694, 27938
'492486.3.recompute_res', False, False, 0.003, 12, 2157, 2034, 1964, 1937
'492546.3.recompute_res', False, False, 0.169, 103, 36330, 35485, 33462, 28176
'492624.3.recompute_res', False, False, 0.209, 29, 27098, 22959, 21238, 21238
'492677.3.recompute_res', False, False, 0.045, 72, 27749, 25028, 23885, 23885
'492724.3.recompute_res', False, True, '', '', '', '', '', ''
'492918.3.recompute_res', False, False, 0.001, 4, 343, 298, 271, 271
'492956.3.recompute_res', False, False, 1.503, 49, 23935, 18212, 16373, 12087
'49309.3.recompute_res', False, False, 0.008, 39, 7007, 6619, 6387, 6387
'49322.3.recompute_res', False, False, 0.199, 29, 29607, 36994, 36258, 23888
'493312.3.recompute_res', False, False, 15.689, 354, 569459, 483854, 452278, 366516
'493353.3.recompute_res', False, False, 0.036, 69, 28936, 26934, 25959, 25942
'49342.3.recompute_res', False, False, 0.113, 149, 44629, 43126, 40642, 37223
'493453.3.recompute_res', False, False, 0.008, 39, 2743, 2103, 1707, 1707
'493546.3.recompute_res', False, False, 2.147, 129, 192647, 197070, 191909, 157546
'493566.3.recompute_res', False, False, 0.013, 52, 17913, 17790, 17447, 17207
'493589.3.recompute_res', False, False, 0.69, 444, 144506, 126903, 121863, 117755
'493611.3.recompute_res', False, False, 1.717, 105, 163063, 170278, 165762, 131992
'493679.3.recompute_res', False, False, 0.69, 199, 258022, 236745, 229222, 228596
'493687.3.recompute_res', False, False, 0.082, 172, 41677, 38464, 36693, 36693
'493714.3.recompute_res', False, False, 0.133, 79, 73572, 66826, 64256, 63603
'493737.3.recompute_res', False, False, 20.373, 31, 200850, 149460, 139495, 86155
'49378.3.recompute_res', False, False, 0.03, 49, 31291, 29064, 28123, 28123
'493782.3.recompute_res', False, False, 0.66, 184, 119176, 111907, 107206, 97330
'493861.3.recompute_res', False, False, 7.347, 463, 136859, 157026, 140841, 71967
'493956.3.recompute_res', False, False, 0.087, 112, 13101, 13707, 12903, 10506
'49407.3.recompute_res', False, False, 0.358, 55, 13902, 12307, 11124, 8488
'494071.3.recompute_res', False, False, 10.36, 259, 547166, 620758, 605364, 442672
'494108.3.recompute_res', False, False, 0.028, 49, 14504, 13357, 12737, 11068
'494135.3.recompute_res', False, False, 2.302, 119, 126704, 115595, 110422, 97954
'494518.3.recompute_res', False, False, 0.302, 164, 89172, 76781, 72246, 69396
'494539.3.recompute_res', False, False, 1.366, 83, 48923, 52562, 50368, 37450
'494587.3.recompute_res', False, False, 0.053, 31, 24177, 21406, 20189, 20189
'494590.3.recompute_res', False, False, 0.048, 31, 24239, 21631, 20355, 20355
'494619.3.recompute_res', False, False, 0.049, 31, 24002, 21496, 20202, 20202
'494642.3.recompute_res', False, False, 0.173, 29, 13255, 9332, 7762, 6352
'494657.3.recompute_res', False, False, 0.463, 72, 28281, 26077, 24131, 20214
'494663.3.recompute_res', False, False, 12.406, 174, 454540, 409024, 391212, 325802
'494681.3.recompute_res', False, False, 0.279, 119, 29759, 36343, 33108, 20768
'494683.3.recompute_res', False, False, 0.07, 55, 12775, 12217, 11542, 9394
'494804.3.recompute_res', False, False, 0.333, 405, 107107, 98542, 94459, 94459
'494999.3.recompute_res', False, False, 1.538, 89, 88262, 67607, 59506, 58150
'495039.3.recompute_res', False, False, 1.752, 17, 20973, 17580, 15609, 13974
'495182.3.recompute_res', False, True, '', '', '', '', '', ''
'495193.3.recompute_res', False, False, 1.307, 23, 59450, 73580, 72555, 52787
'495249.3.recompute_res', False, False, 0.128, 199, 33364, 29207, 27037, 26639
'495281.3.recompute_res', False, False, 9.836, 9, 56446, 49799, 45762, 29667
'49535.3.recompute_res', False, False, 3.516, 27, 45111, 63056, 59896, 33635
'495491.3.recompute_res', False, False, 0.215, 199, 76840, 69695, 66679, 64009
'495504.3.recompute_res', False, False, 0.01, 17, 10777, 10019, 9725, 9668
'495545.3.recompute_res', False, False, 5.282, 176, 217749, 193557, 179082, 155998
'49555.3.recompute_res', False, False, 0.029, 46, 8872, 8249, 7715, 6437
'495552.3.recompute_res', False, False, 0.375, 17, 18072, 15400, 14149, 12983
'495568.3.recompute_res', False, False, 1.576, 454, 153224, 152536, 141391, 89336
'495581.3.recompute_res', False, False, 0.12, 14, 16278, 13703, 12566, 12566
'495630.3.recompute_res', False, False, 0.034, 24, 24985, 23253, 22418, 22264
'495680.3.recompute_res', False, False, 3.336, 87, 63724, 66405, 59353, 42844
'495685.3.recompute_res', False, False, 0.0, 1, 24, 24, 24, 24
'495752.3.recompute_res', False, False, 0.057, 68, 17291, 18595, 18274, 16243
'49587.3.recompute_res', False, True, '', '', '', '', '', ''
'495878.3.recompute_res', False, False, 0.002, 9, 3192, 2986, 2873, 2872
'496023.3.recompute_res', False, False, 0.591, 13, 25770, 24268, 23096, 20094
'496062.3.recompute_res', False, False, 8.171, 174, 377085, 332582, 315045, 268754
'496095.3.recompute_res', False, False, 0.284, 14, 27880, 24619, 23210, 23192
'496122.3.recompute_res', False, False, 0.006, 3, 1816, 1420, 1244, 1240
'496262.3.recompute_res', False, True, '', '', '', '', '', ''
'496510.3.recompute_res', False, False, 2.827, 58, 48690, 41732, 38740, 31574
'496638.3.recompute_res', False, False, 0.083, 139, 23177, 21071, 18990, 16828
'496668.3.recompute_res', False, False, 0.248, 49, 70267, 61930, 58771, 58771
'496675.3.recompute_res', False, False, 1.499, 27, 64573, 66685, 64504, 49702
'49668.3.recompute_res', False, False, 0.434, 133, 57056, 54778, 53223, 50247
