'seconds', 'completed_qty', 'remaining_qty', 'mb_processed'
4315, 10108, 3830, 112192.037
4320, 10121, 3817, 112214.607
4325, 10134, 3804, 112243.447
4330, 10148, 3790, 112300.388
4335, 10162, 3776, 112326.15
4340, 10177, 3761, 112351.414
4346, 10191, 3747, 112470.463
4351, 10203, 3735, 112491.81
4356, 10216, 3722, 112515.912
4361, 10229, 3709, 112662.051
4366, 10242, 3696, 112690.05
4371, 10255, 3683, 112707.542
4377, 10267, 3671, 112719.012
4382, 10281, 3657, 112754.325
4387, 10295, 3643, 113136.724
4392, 10309, 3629, 113158.726
4397, 10322, 3616, 114374.447
4403, 10337, 3601, 114450.078
4408, 10350, 3588, 114479.682
4413, 10365, 3573, 115481.539
4418, 10378, 3560, 115517.065
4423, 10390, 3548, 115530.835
4428, 10402, 3536, 115545.226
4433, 10414, 3524, 115574.541
4439, 10427, 3511, 115605.868
4444, 10440, 3498, 115718.709
4449, 10453, 3485, 115741.965
4454, 10466, 3472, 115780.636
4459, 10475, 3463, 116056.478
4464, 10485, 3453, 116084.797
4470, 10493, 3445, 116103.227
4475, 10499, 3439, 116111.179
4480, 10508, 3430, 116153.672
4485, 10519, 3419, 116168.493
4490, 10532, 3406, 116250.912
4495, 10539, 3399, 116335.589
4500, 10549, 3389, 116387.604
4505, 10559, 3379, 116424.074
4510, 10570, 3368, 116441.82
4515, 10582, 3356, 116488.892
4521, 10591, 3347, 116498.65
4526, 10603, 3335, 116549.543
4531, 10616, 3322, 116630.781
4536, 10627, 3311, 116654.823
4541, 10635, 3303, 116697.121
4547, 10645, 3293, 116710.371
4552, 10657, 3281, 116744.085
4557, 10669, 3269, 116775.431
4562, 10683, 3255, 116816.008
4567, 10696, 3242, 116825.225
4572, 10707, 3231, 116840.759
4578, 10719, 3219, 116872.859
4583, 10727, 3211, 116886.08
4588, 10735, 3203, 116912.326
4593, 10745, 3193, 116963.672
4598, 10753, 3185, 117022.446
4603, 10761, 3177, 117045.883
4608, 10771, 3167, 117101.046
4614, 10782, 3156, 117131.101
4619, 10791, 3147, 117157.553
4624, 10801, 3137, 117179.435
4629, 10810, 3128, 117240.899
4634, 10823, 3115, 117271.697
4639, 10834, 3104, 117307.416
4645, 10844, 3094, 117322.763
4650, 10848, 3090, 117323.791
4655, 10854, 3084, 117494.992
4660, 10866, 3072, 117592.983
4665, 10878, 3060, 117599.603
4670, 10890, 3048, 117640.32
4675, 10904, 3034, 117669.14
4681, 10915, 3023, 117677.101
4686, 10927, 3011, 117757.656
4691, 10941, 2997, 117893.928
4696, 10955, 2983, 117914.049
4701, 10969, 2969, 117965.056
4706, 10983, 2955, 118017.301
4712, 10998, 2940, 118070.355
4717, 11013, 2925, 118087.85
4722, 11027, 2911, 118204.252
4727, 11040, 2898, 118232.374
4732, 11052, 2886, 118260.218
4738, 11064, 2874, 118290.657
4743, 11078, 2860, 118331.263
4748, 11092, 2846, 118516.07
4753, 11106, 2832, 118565.987
4758, 11121, 2817, 118610.278
4764, 11137, 2801, 118667.646
4769, 11152, 2786, 118695.816
4774, 11167, 2771, 118710.869
4779, 11182, 2756, 118734.16
4784, 11194, 2744, 118851.049
4789, 11208, 2730, 118876.64
4794, 11219, 2719, 118917.431
4800, 11232, 2706, 118972.137
4805, 11246, 2692, 118994.351
4810, 11261, 2677, 119046.973
4815, 11276, 2662, 119081.667
4820, 11290, 2648, 119146.436
4826, 11304, 2634, 119180.256
4831, 11319, 2619, 119227.166
4836, 11331, 2607, 119243.545
4841, 11341, 2597, 119265.94
4846, 11355, 2583, 119320.749
4851, 11366, 2572, 119480.994
4857, 11381, 2557, 119554.674
4862, 11395, 2543, 119582.737
4867, 11407, 2531, 119710.02
4872, 11419, 2519, 119768.679
4877, 11431, 2507, 119822.772
4882, 11440, 2498, 119886.759
4888, 11453, 2485, 119938.878
4893, 11467, 2471, 119969.282
4898, 11482, 2456, 119988.947
4903, 11496, 2442, 120022.438
4909, 11510, 2428, 120075.214
4914, 11524, 2414, 120104.678
4919, 11540, 2398, 120169.587
4924, 11554, 2384, 120193.204
4930, 11568, 2370, 120219.602
4935, 11581, 2357, 120250.968
4940, 11593, 2345, 120312.407
4945, 11606, 2332, 120338.045
4950, 11620, 2318, 120393.026
4956, 11635, 2303, 120737.376
4961, 11650, 2288, 120789.776
4966, 11666, 2272, 120821.619
4971, 11681, 2257, 120851.75
4977, 11696, 2242, 120867.231
4982, 11709, 2229, 120898.912
4987, 11722, 2216, 120937.188
4992, 11734, 2204, 120959.006
4997, 11745, 2193, 121198.601
5002, 11756, 2182, 121227.037
5008, 11767, 2171, 121257.769
5013, 11779, 2159, 121308.566
5018, 11792, 2146, 121355.708
5023, 11807, 2131, 121398.02
5028, 11821, 2117, 121432.369
5034, 11836, 2102, 121467.29
5039, 11850, 2088, 121536.897
5044, 11864, 2074, 121585.618
5049, 11877, 2061, 121629.031
5054, 11888, 2050, 121666.572
5060, 11898, 2040, 121694.014
5065, 11909, 2029, 121966.535
5070, 11922, 2016, 121994.197
5075, 11936, 2002, 122030.435
5080, 11947, 1991, 122041.854
5086, 11958, 1980, 122253.601
5091, 11973, 1965, 122340.443
5096, 11986, 1952, 122357.316
5101, 11999, 1939, 122401.739
5106, 12013, 1925, 122434.63
5112, 12028, 1910, 122476.531
5117, 12044, 1894, 122636.244
5122, 12060, 1878, 122687.159
5127, 12076, 1862, 122708.973
5132, 12087, 1851, 122729.42
5137, 12101, 1837, 122779.623
5142, 12115, 1823, 123013.498
5148, 12126, 1812, 123022.442
5153, 12136, 1802, 123054.558
5158, 12147, 1791, 123077.029
5163, 12162, 1776, 123108.937
5168, 12174, 1764, 123135.258
5173, 12187, 1751, 123150.834
5178, 12200, 1738, 123169.214
5183, 12215, 1723, 123320.975
5189, 12231, 1707, 123349.874
5194, 12245, 1693, 123367.34
5199, 12261, 1677, 123420.161
5204, 12274, 1664, 123456.698
5209, 12286, 1652, 123524.632
5214, 12299, 1639, 123564.934
5220, 12313, 1625, 123604.993
5225, 12326, 1612, 123639.629
5230, 12340, 1598, 123671.86
5235, 12356, 1582, 123724.274
5240, 12370, 1568, 123745.596
5245, 12385, 1553, 123801.356
5251, 12398, 1540, 123834.812
5256, 12411, 1527, 123870.718
5261, 12424, 1514, 123904.916
5266, 12436, 1502, 123946.959
5271, 12446, 1492, 123990.554
5276, 12457, 1481, 124067.946
5282, 12467, 1471, 124076.467
5287, 12474, 1464, 124103.954
5292, 12483, 1455, 124127.154
5297, 12492, 1446, 124148.733
5302, 12502, 1436, 124191.081
5307, 12513, 1425, 124241.712
5312, 12524, 1414, 124268.934
5318, 12536, 1402, 124307.715
5323, 12549, 1389, 124340.918
5328, 12561, 1377, 124364.192
5333, 12574, 1364, 124402.619
5338, 12587, 1351, 124686.639
5343, 12600, 1338, 125236.165
5348, 12611, 1327, 125257.747
5353, 12624, 1314, 125295.43
5359, 12637, 1301, 125315.861
5364, 12649, 1289, 125416.105
5369, 12660, 1278, 125464.175
5374, 12672, 1266, 125510.454
5379, 12681, 1257, 125597.705
5384, 12692, 1246, 125631.375
5389, 12707, 1231, 125721.455
5395, 12718, 1220, 125749.503
5400, 12730, 1208, 125789.275
5405, 12743, 1195, 125843.418
5410, 12757, 1181, 125885.924
5415, 12771, 1167, 125916.475
5420, 12785, 1153, 126178.114
5426, 12799, 1139, 126208.204
5431, 12812, 1126, 126228.51
5436, 12826, 1112, 126255.306
5441, 12841, 1097, 126473.165
5446, 12857, 1081, 126495.079
5451, 12871, 1067, 126517.431
5457, 12885, 1053, 126543.439
5462, 12898, 1040, 126580.806
5467, 12910, 1028, 126606.19
5472, 12925, 1013, 126663.133
5477, 12939, 999, 126688.216
5482, 12954, 984, 126712.046
5488, 12969, 969, 128645.482
5493, 12985, 953, 128713.474
5498, 13000, 938, 128769.522
5503, 13015, 923, 128841.71
5508, 13029, 909, 128863.653
5514, 13042, 896, 128936.997
5519, 13056, 882, 128987.043
5524, 13069, 869, 129005.97
5529, 13081, 857, 129026.815
5534, 13095, 843, 129147.462
5539, 13108, 830, 129180.365
5544, 13119, 819, 129208.041
5550, 13129, 809, 129274.197
5555, 13140, 798, 129452.325
5560, 13152, 786, 129495.689
5565, 13162, 776, 129509.807
5570, 13174, 764, 129586.784
5575, 13187, 751, 129619.742
5581, 13198, 740, 129651.64
5586, 13209, 729, 129679.214
5591, 13220, 718, 129711.718
5596, 13230, 708, 129723.78
5601, 13240, 698, 129915.078
5606, 13249, 689, 129937.905
5612, 13258, 680, 129964.517
5617, 13268, 670, 129989.741
5622, 13280, 658, 130030.427
5627, 13292, 646, 130050.568
5632, 13305, 633, 130081.196
5637, 13318, 620, 130100.363
5642, 13331, 607, 130115.815
5648, 13344, 594, 130355.25
5653, 13355, 583, 130410.124
5658, 13362, 576, 130421.975
5663, 13370, 568, 130452.783
5668, 13379, 559, 130482.309
5673, 13389, 549, 130515.145
5679, 13398, 540, 130540.464
5684, 13405, 533, 130587.704
5689, 13413, 525, 130636.005
5694, 13422, 516, 130753.61
5699, 13433, 505, 130789.634
5704, 13444, 494, 130803.621
5709, 13459, 479, 130842.75
5714, 13473, 465, 130897.376
5719, 13488, 450, 130917.708
5725, 13502, 436, 130936.183
5730, 13515, 423, 130964.985
5735, 13530, 408, 131080.712
5740, 13539, 399, 131094.657
5745, 13548, 390, 131146.665
5750, 13562, 376, 131205.282
5756, 13576, 362, 131237.068
5761, 13592, 346, 131586.774
5766, 13606, 332, 131605.474
5771, 13619, 319, 131668.295
5776, 13632, 306, 131696.949
5782, 13645, 293, 131775.636
5787, 13658, 280, 131831.009
5792, 13669, 269, 131883.387
5797, 13683, 255, 131951.166
5802, 13698, 240, 132036.594
5808, 13709, 229, 132049.515
5813, 13722, 216, 132196.642
5818, 13736, 202, 132238.446
5823, 13750, 188, 132268.004
5828, 13764, 174, 132295.186
5833, 13779, 159, 132332.785
5839, 13791, 147, 132351.639
5844, 13806, 132, 132395.441
5849, 13820, 118, 132431.629
5854, 13833, 105, 132498.834
5859, 13845, 93, 132552.547
5865, 13857, 81, 132604.574
5870, 13872, 66, 132633.019
5875, 13886, 52, 132703.516
5880, 13900, 38, 132776.107
5885, 13914, 24, 132847.719
5890, 13928, 10, 132967.928
5895, 13937, 1, 132979.787
5900, 13937, 1, 132979.787
5905, 13937, 1, 132979.787
5910, 13937, 1, 132979.787
5915, 13937, 1, 132979.787
5920, 13937, 1, 132979.787
5925, 13937, 1, 132979.787
5930, 13937, 1, 132979.787
5935, 13937, 1, 132979.787
5940, 13937, 1, 132979.787
5945, 13937, 1, 132979.787
5950, 13937, 1, 132979.787
5955, 13937, 1, 132979.787
5960, 13937, 1, 132979.787
5965, 13937, 1, 132979.787
5970, 13937, 1, 132979.787
5975, 13937, 1, 132979.787
5980, 13937, 1, 132979.787
5985, 13937, 1, 132979.787
5990, 13937, 1, 132979.787
5995, 13937, 1, 132979.787
6000, 13937, 1, 132979.787
6005, 13937, 1, 132979.787
6010, 13937, 1, 132979.787
6015, 13937, 1, 132979.787
6020, 13937, 1, 132979.787
6025, 13937, 1, 132979.787
6030, 13937, 1, 132979.787
6035, 13937, 1, 132979.787
6040, 13937, 1, 132979.787
6045, 13938, 0, 132998.913
