'file_name', 'runtime_error', 'parse_error', 'recompute_duration', 'layers_qty', 'new_time_total', 'base_time_total', 'raw_time_total', 'new_print_total'
'365697.0.recompute_res', False, False, 0.179, 174, 11534, 10236, 8595, 5673
'36590.0.recompute_res', False, False, 0.422, 158, 72268, 73033, 70709, 61446
'365907.0.recompute_res', False, False, 0.56, 20, 9372, 11759, 11042, 6365
'365943.0.recompute_res', False, False, 115.983, 222, 213664, 336638, 314651, 157848
'365955.0.recompute_res', False, False, 2.349, 89, 38020, 53375, 50802, 27518
'365994.0.recompute_res', False, False, 166.519, 340, 426307, 734996, 710380, 356376
'366007.0.recompute_res', False, False, 1.975, 64, 27819, 33520, 32372, 25240
'366076.0.recompute_res', False, False, 10.927, 24, 33206, 52557, 49141, 25083
'366159.0.recompute_res', False, False, 0.03, 99, 18438, 16421, 15486, 15486
'366208.0.recompute_res', False, False, 13.945, 457, 338026, 478220, 468851, 300408
'366256.0.recompute_res', False, False, 0.355, 61, 26819, 25185, 23830, 19487
'36628.0.recompute_res', False, False, 0.555, 44, 26860, 28960, 27838, 21399
'366305.0.recompute_res', False, False, 0.075, 174, 9800, 8597, 7227, 5045
'36634.0.recompute_res', False, False, 24.929, 87, 123064, 210826, 203889, 102402
'36648.0.recompute_res', False, False, 4.724, 149, 45473, 57562, 52820, 26858
'366519.0.recompute_res', False, False, 0.024, 28, 3801, 3773, 3486, 2748
'366552.0.recompute_res', False, False, 0.001, 9, 234, 234, 210, 210
'36660.0.recompute_res', False, False, 19.903, 149, 54008, 91633, 88913, 46599
'366616.0.recompute_res', False, False, 181.631, 174, 303510, 518062, 491095, 245852
'366624.0.recompute_res', False, False, 0.003, 19, 513, 497, 445, 445
'366753.0.recompute_res', False, False, 1.608, 59, 25149, 30494, 28632, 20993
'366914.0.recompute_res', False, False, 193.13, 174, 310870, 533885, 508092, 254341
'367107.0.recompute_res', False, False, 8.571, 59, 39545, 41808, 37298, 31852
'367141.0.recompute_res', False, False, 187.832, 174, 319375, 538973, 510599, 255644
'367184.0.recompute_res', False, False, 43.58, 24, 96070, 176889, 174923, 87539
'367266.0.recompute_res', False, False, 0.417, 4, 3518, 5938, 5722, 2904
'367306.0.recompute_res', False, False, 10.826, 58, 26321, 36528, 32851, 16535
'367315.0.recompute_res', False, False, 1.262, 31, 19503, 21414, 20216, 14086
'367329.0.recompute_res', False, False, 0.356, 109, 35419, 40074, 38617, 27573
'367338.0.recompute_res', False, False, 193.224, 359, 484719, 847171, 818730, 411300
'367360.0.recompute_res', False, False, 192.956, 174, 310870, 533885, 508092, 254341
'367376.0.recompute_res', False, False, 0.022, 120, 17192, 15855, 15100, 15083
'367405.0.recompute_res', False, False, 1.994, 204, 62922, 79285, 75556, 49672
'367428.0.recompute_res', False, False, 8.083, 468, 240571, 320443, 310319, 193526
'367441.0.recompute_res', False, False, 150.363, 174, 288928, 502197, 482325, 241513
'367468.0.recompute_res', False, False, 1.983, 14, 16195, 16522, 15592, 12136
'367540.0.recompute_res', False, False, 4.459, 139, 22553, 29659, 25873, 13502
'36755.0.recompute_res', False, False, 356.919, 989, 678533, 1013842, 937901, 471052
'367563.0.recompute_res', False, False, 4.055, 164, 50596, 74082, 69597, 36044
'367625.0.recompute_res', False, False, 0.019, 24, 5943, 5095, 4620, 4444
'367626.0.recompute_res', False, False, 0.004, 9, 1302, 1175, 1064, 935
'367658.0.recompute_res', False, False, 0.412, 297, 90425, 83587, 79732, 73564
'367751.0.recompute_res', False, False, 2.191, 114, 33380, 37926, 35502, 23849
'367788.0.recompute_res', False, False, 0.267, 109, 82050, 78159, 76088, 73617
'367820.0.recompute_res', False, False, 13.497, 106, 101110, 181564, 176447, 88394
'367896.0.recompute_res', False, False, 0.001, 10, 345, 339, 313, 313
'367947.0.recompute_res', False, False, 2.08, 63, 44552, 61356, 59175, 34159
'367978.0.recompute_res', False, False, 0.007, 29, 6248, 5936, 5556, 5556
'36799.0.recompute_res', False, False, 23.438, 664, 401185, 564474, 547876, 342927
'368.0.recompute_res', False, False, 0.007, 65, 2076, 1663, 1356, 1356
'36810.0.recompute_res', False, False, 10.581, 86, 41658, 69324, 66240, 33560
'368103.0.recompute_res', False, False, 2.36, 58, 15165, 19343, 17371, 8813
'368129.0.recompute_res', False, False, 0.087, 466, 30071, 24378, 21123, 21113
'36814.0.recompute_res', False, False, 0.003, 12, 1591, 1423, 1343, 1343
'368300.0.recompute_res', False, True, '', '', '', '', '', ''
'368303.0.recompute_res', False, False, 5.422, 114, 49462, 67055, 64832, 43815
'368354.0.recompute_res', False, False, 187.657, 174, 338011, 587804, 562060, 281168
'368387.0.recompute_res', False, False, 2.062, 149, 38060, 47639, 43783, 22521
'36843.0.recompute_res', False, False, 12.165, 24, 31213, 54609, 52781, 26436
'36849.0.recompute_res', False, False, 0.012, 42, 7282, 6412, 5972, 5937
'368490.0.recompute_res', False, False, 0.304, 99, 24467, 39946, 38822, 20316
'368795.0.recompute_res', False, False, 13.132, 59, 48629, 80372, 76270, 38244
'368825.0.recompute_res', False, False, 3.63, 32, 15825, 16103, 13568, 8451
'368827.0.recompute_res', False, False, 177.164, 174, 320078, 551393, 525859, 263190
'368853.0.recompute_res', False, False, 0.208, 9, 4843, 4023, 3696, 3125
'368936.0.recompute_res', False, False, 2.91, 159, 16596, 24000, 22171, 12420
'36895.0.recompute_res', False, False, 3.423, 19, 11671, 17586, 16269, 8387
'368968.0.recompute_res', False, False, 0.4, 9, 5858, 6677, 6105, 3885
'368990.0.recompute_res', False, False, 0.219, 9, 4386, 4126, 3716, 2640
'369082.0.recompute_res', False, False, 5.87, 26, 33501, 57072, 55537, 28223
'369084.0.recompute_res', False, False, 14.295, 13, 34118, 59306, 56342, 28469
'369141.0.recompute_res', False, True, '', '', '', '', '', ''
'369221.0.recompute_res', False, False, 1.369, 15, 12967, 13322, 12326, 8596
'36933.0.recompute_res', False, False, 0.011, 73, 2636, 1859, 1256, 1256
'369336.0.recompute_res', False, False, 0.018, 66, 19070, 18073, 17510, 17510
'369445.0.recompute_res', False, False, 0.267, 164, 24609, 29835, 27949, 17933
'369480.0.recompute_res', False, False, 3.95, 94, 38340, 53389, 49994, 26426
'369507.0.recompute_res', False, False, 1.545, 299, 74159, 79572, 74069, 46347
'369551.0.recompute_res', False, False, 0.229, 23, 12565, 13489, 12909, 9946
'369701.0.recompute_res', False, False, 25.286, 13, 51762, 90473, 85081, 42662
'369703.0.recompute_res', False, False, 3.683, 49, 9428, 14515, 12497, 6280
'369724.0.recompute_res', False, False, 0.004, 7, 1548, 1398, 1307, 1248
'369776.0.recompute_res', False, False, 2.269, 60, 23717, 34553, 32084, 16248
'369886.0.recompute_res', False, False, 74.477, 268, 391318, 694267, 680848, 347218
'369945.0.recompute_res', False, False, 1.53, 14, 14437, 18511, 17803, 11642
'370021.0.recompute_res', False, False, 141.317, 174, 268168, 463623, 443794, 222363
'370098.0.recompute_res', False, False, 4.004, 260, 58946, 65059, 58348, 31594
'370105.0.recompute_res', False, False, 0.3, 109, 39425, 51936, 50546, 34794
'370109.0.recompute_res', False, False, 15.094, 43, 29381, 43410, 40064, 20411
'370147.0.recompute_res', False, False, 0.048, 107, 7836, 6812, 5860, 4912
'370277.0.recompute_res', False, False, 5.185, 346, 177040, 271513, 264423, 146559
'370321.0.recompute_res', False, False, 33.905, 839, 199188, 267072, 228287, 116945
'370752.0.recompute_res', False, False, 0.778, 97, 30396, 30837, 28511, 20066
'37077.0.recompute_res', False, False, 0.072, 129, 10763, 10024, 9091, 7768
'370859.0.recompute_res', False, False, 143.035, 174, 261520, 452289, 432808, 216662
'370894.0.recompute_res', False, False, 11.094, 287, 67791, 70859, 61701, 31850
'370905.0.recompute_res', False, False, 4.125, 339, 134108, 165306, 160743, 123366
'370971.0.recompute_res', False, False, 0.686, 199, 44286, 34903, 30505, 25811
'371040.0.recompute_res', False, False, 7.588, 104, 140330, 256932, 253535, 127934
'371307.0.recompute_res', False, False, 0.704, 99, 27493, 26811, 23847, 16494
'371435.0.recompute_res', False, False, 10.815, 49, 35564, 48905, 44108, 22771
'371507.0.recompute_res', False, False, 0.42, 117, 27472, 24435, 22314, 17810
'371519.0.recompute_res', False, False, 16.279, 14, 28502, 47089, 42587, 21350
'371543.0.recompute_res', False, False, 5.783, 47, 13420, 22273, 19288, 9689
'37156.0.recompute_res', False, False, 4.07, 87, 21681, 31656, 27129, 13703
'371594.0.recompute_res', False, False, 0.141, 174, 11663, 10458, 8886, 6069
'371610.0.recompute_res', False, False, 0.0, 1, 72, 72, 72, 72
'371655.0.recompute_res', False, False, 156.873, 174, 290978, 497895, 474894, 237878
'371729.0.recompute_res', False, False, 0.091, 149, 32480, 30911, 29983, 29652
'371753.0.recompute_res', False, False, 179.996, 174, 310856, 545384, 523830, 262133
'371778.0.recompute_res', False, False, 10.311, 11, 26096, 46345, 44319, 22314
'371867.0.recompute_res', False, False, 41.99, 89, 87901, 127168, 113546, 57205
'371910.0.recompute_res', False, False, 3.263, 39, 16637, 19200, 16585, 8796
'371931.0.recompute_res', False, False, 1.219, 58, 7937, 12548, 11728, 5913
'372139.0.recompute_res', False, False, 1.985, 49, 7243, 11396, 10245, 5157
'372225.0.recompute_res', False, False, 51.79, 529, 247059, 398607, 379908, 197604
'372234.0.recompute_res', False, False, 5.895, 19, 13825, 20388, 18904, 9848
'372253.0.recompute_res', False, False, 3.91, 361, 108233, 139591, 132671, 81326
'372302.0.recompute_res', False, False, 0.104, 209, 21508, 18555, 16434, 13996
'372399.0.recompute_res', False, False, 0.196, 24, 8719, 8296, 7621, 5937
'372410.0.recompute_res', False, False, 4.726, 107, 41127, 51401, 49037, 35395
'372463.0.recompute_res', False, False, 89.595, 49, 141734, 245481, 234543, 117568
'372526.0.recompute_res', False, False, 0.011, 16, 4303, 3840, 3595, 3469
'372536.0.recompute_res', False, False, 6.215, 124, 58366, 87534, 83140, 42881
'372543.0.recompute_res', False, True, '', '', '', '', '', ''
'372579.0.recompute_res', False, False, 4.173, 29, 20428, 28700, 27438, 15894
'372649.0.recompute_res', False, False, 3.401, 66, 30016, 35773, 32389, 21316
'372698.0.recompute_res', False, False, 31.263, 369, 259145, 388449, 376000, 209039
'372761.0.recompute_res', False, False, 2.523, 50, 8351, 12910, 11329, 5708
'37282.0.recompute_res', False, False, 1.697, 399, 154530, 213199, 207776, 132966
'372826.0.recompute_res', False, False, 150.857, 174, 280390, 485314, 464047, 232290
'37283.0.recompute_res', False, False, 3.452, 49, 40054, 60089, 58038, 30268
'37286.0.recompute_res', False, False, 1.972, 39, 18476, 22474, 20656, 11642
'372890.0.recompute_res', False, False, 0.502, 9, 6855, 7424, 6854, 4571
'37292.0.recompute_res', False, False, 11.134, 44, 45240, 63742, 60650, 33681
'372993.0.recompute_res', False, False, 8.664, 64, 31740, 51545, 48928, 24551
'3730.0.recompute_res', False, False, 0.004, 19, 1789, 1517, 1377, 1377
'373002.0.recompute_res', False, False, 9.207, 219, 118146, 197854, 192650, 101021
'373084.0.recompute_res', False, False, 2.82, 49, 43272, 44119, 41716, 31609
'373173.0.recompute_res', False, False, 4.814, 124, 68034, 87566, 82158, 48341
'373191.0.recompute_res', False, False, 3.523, 42, 24988, 35481, 33702, 18212
'373249.0.recompute_res', False, False, 1.605, 430, 91254, 102249, 97749, 74623
'373297.0.recompute_res', False, False, 57.293, 37, 123608, 220261, 214618, 107503
'373382.0.recompute_res', False, False, 0.496, 124, 11389, 14294, 13484, 7051
'373420.0.recompute_res', False, False, 7.01, 56, 16316, 26273, 22900, 11495
'373453.0.recompute_res', False, False, 1.865, 50, 7237, 11507, 10379, 5226
'373457.0.recompute_res', False, False, 0.002, 21, 523, 426, 343, 343
'3735.0.recompute_res', False, False, 0.468, 14, 7495, 10480, 10047, 5528
'373569.0.recompute_res', False, False, 0.594, 40, 13371, 20859, 20039, 10693
'373789.0.recompute_res', False, False, 1.941, 29, 12736, 21936, 21200, 10786
'373852.0.recompute_res', False, False, 0.03, 126, 38635, 36304, 35163, 35163
'373935.0.recompute_res', False, False, 4.821, 599, 352103, 374942, 360400, 272645
'373952.0.recompute_res', False, False, 2.494, 58, 12483, 19442, 18195, 9338
'374059.0.recompute_res', False, False, 0.251, 34, 12097, 12075, 11199, 8548
'374087.0.recompute_res', False, False, 0.0, 2, 54, 46, 42, 42
'37415.0.recompute_res', False, False, 0.347, 29, 15793, 14869, 14096, 11802
'374187.0.recompute_res', False, False, 0.439, 14, 9459, 8963, 8379, 7410
'374193.0.recompute_res', False, False, 41.934, 396, 135032, 191359, 178810, 94113
'37435.0.recompute_res', False, False, 0.208, 63, 19437, 17094, 15886, 13481
'374404.0.recompute_res', False, True, '', '', '', '', '', ''
'374486.0.recompute_res', False, False, 26.06, 13, 52786, 93652, 88956, 44627
'374542.0.recompute_res', False, False, 38.214, 74, 157724, 245303, 234467, 120537
'374577.0.recompute_res', False, False, 155.685, 174, 272980, 459531, 436491, 218824
'37463.0.recompute_res', False, False, 13.267, 285, 80109, 99354, 94007, 60407
'374671.0.recompute_res', False, False, 0.228, 7, 2417, 2778, 2507, 1434
'374675.0.recompute_res', False, False, 0.574, 24, 8052, 9665, 8885, 5254
'374682.0.recompute_res', False, False, 61.452, 249, 198977, 312182, 296918, 157701
'374755.0.recompute_res', False, False, 209.512, 80, 268957, 419712, 367042, 183653
'37478.0.recompute_res', False, False, 8.246, 49, 26621, 37692, 34226, 17497
'37482.0.recompute_res', False, False, 0.5, 349, 114124, 92282, 84061, 84017
'374946.0.recompute_res', False, False, 0.613, 286, 114663, 112699, 108836, 99023
'374982.0.recompute_res', False, False, 0.104, 44, 12835, 11412, 10668, 9190
'374986.0.recompute_res', False, False, 0.147, 24, 9081, 8457, 7829, 6422
'375081.0.recompute_res', False, False, 0.02, 8, 2007, 1881, 1707, 1291
'375135.0.recompute_res', False, False, 1.484, 51, 13219, 20365, 19458, 10312
'375145.0.recompute_res', False, False, 0.11, 174, 10847, 9391, 7871, 5538
'375207.0.recompute_res', False, False, 0.001, 1, 92, 120, 115, 58
'375213.0.recompute_res', False, False, 3.761, 53, 11109, 16252, 14689, 7614
'375214.0.recompute_res', False, False, 0.003, 11, 4485, 4563, 4487, 4306
'37526.0.recompute_res', False, False, 0.0, 1, 46, 46, 46, 46
'37527.0.recompute_res', False, True, '', '', '', '', '', ''
'375291.0.recompute_res', False, False, 159.843, 91, 272975, 471695, 454323, 227316
'37532.0.recompute_res', False, False, 3.704, 14, 14989, 25407, 24356, 12261
'375478.0.recompute_res', False, False, 0.007, 33, 4339, 3810, 3571, 3571
'3755.0.recompute_res', False, False, 1.334, 285, 80301, 65978, 59923, 55999
'375524.0.recompute_res', False, False, 1.743, 14, 13597, 16329, 15443, 10148
'37555.0.recompute_res', False, False, 1.673, 29, 11527, 16712, 15093, 7902
'375633.0.recompute_res', False, False, 1.061, 14, 9938, 11703, 10922, 7269
'37571.0.recompute_res', False, True, '', '', '', '', '', ''
'375743.0.recompute_res', False, False, 1.76, 67, 44701, 36548, 33398, 31176
'375759.0.recompute_res', False, False, 0.029, 14, 4532, 3862, 3584, 3474
'37581.0.recompute_res', False, False, 0.002, 4, 1189, 1135, 1089, 1006
'375931.0.recompute_res', False, False, 1.155, 559, 151909, 131651, 120264, 115113
'376020.0.recompute_res', False, False, 154.424, 174, 281140, 481248, 458043, 229183
'376038.0.recompute_res', False, False, 49.734, 530, 343317, 524924, 503926, 274864
'37608.0.recompute_res', False, False, 0.323, 12, 3025, 4144, 3753, 1952
'376084.0.recompute_res', False, False, 0.016, 24, 7184, 6520, 6107, 5881
'376112.0.recompute_res', False, False, 0.934, 79, 33009, 39348, 37441, 25010
'376151.0.recompute_res', False, False, 11.428, 999, 544120, 767923, 749247, 450833
'376226.0.recompute_res', False, False, 10.174, 624, 231331, 293796, 279960, 177653
'376256.0.recompute_res', False, False, 0.095, 99, 76525, 72351, 70517, 70373
'376329.0.recompute_res', False, False, 0.326, 106, 17998, 18036, 16777, 14646
'376386.0.recompute_res', False, False, 36.025, 74, 157690, 244158, 233299, 119903
'376414.0.recompute_res', False, False, 3.472, 14, 11035, 14772, 13582, 6864
'376465.0.recompute_res', False, False, 2.246, 50, 8013, 13089, 11904, 5984
'376530.0.recompute_res', False, False, 0.056, 2, 1160, 884, 712, 664
'376610.0.recompute_res', False, True, '', '', '', '', '', ''
'376637.0.recompute_res', False, False, 17.489, 482, 331135, 513376, 498453, 275112
'376661.0.recompute_res', False, False, 0.385, 4, 4091, 4262, 3994, 2855
'3767.0.recompute_res', False, False, 0.04, 99, 9337, 6873, 5732, 5529
'376715.0.recompute_res', False, False, 0.034, 159, 8606, 6791, 5662, 5662
'376781.0.recompute_res', False, False, 12.42, 49, 41471, 59916, 54952, 28639
'37681.0.recompute_res', False, False, 2.47, 14, 11427, 15497, 14486, 7527
'376818.0.recompute_res', False, False, 0.36, 19, 8132, 9298, 8735, 5703
'376946.0.recompute_res', False, False, 8.897, 57, 39840, 56275, 51329, 26836
'377348.0.recompute_res', False, False, 0.076, 58, 6898, 10849, 10283, 5316
'37737.0.recompute_res', False, False, 0.011, 35, 6566, 5945, 5447, 5386
'377400.0.recompute_res', False, False, 3.325, 9, 12576, 20399, 19487, 10240
'377442.0.recompute_res', False, False, 0.068, 107, 9216, 8045, 6968, 5923
'377456.0.recompute_res', False, False, 0.645, 67, 29460, 27989, 25489, 20765
'377482.0.recompute_res', False, False, 0.013, 39, 12996, 12376, 11978, 11851
'377510.0.recompute_res', False, False, 3.4, 499, 167355, 184008, 174057, 127492
'377651.0.recompute_res', False, False, 0.067, 89, 25168, 21933, 20544, 19984
'377739.0.recompute_res', False, False, 0.617, 98, 34751, 49903, 48212, 27348
'377744.0.recompute_res', False, False, 0.138, 29, 4961, 5113, 4607, 2749
'377756.0.recompute_res', False, False, 97.892, 799, 446512, 692713, 663587, 344571
'377831.0.recompute_res', False, False, 0.116, 196, 55394, 51191, 49039, 48140
'377965.0.recompute_res', False, False, 5.443, 39, 17743, 23962, 20839, 10506
'377974.0.recompute_res', False, False, 30.001, 369, 259145, 388449, 376000, 209039
'377989.0.recompute_res', False, False, 0.065, 194, 37040, 34358, 32784, 32784
'378160.0.recompute_res', False, False, 0.001, 5, 1883, 2005, 1980, 1836
'378191.0.recompute_res', False, False, 0.001, 8, 411, 347, 307, 307
'378192.0.recompute_res', False, False, 15.342, 249, 58269, 68906, 53814, 29751
'378206.0.recompute_res', False, False, 10.332, 213, 62967, 84256, 71612, 41641
'378272.0.recompute_res', False, False, 0.387, 19, 7694, 6971, 6139, 4810
'378469.0.recompute_res', False, False, 4.681, 286, 170979, 233457, 227484, 142387
'378567.0.recompute_res', False, False, 20.503, 103, 95390, 152589, 145148, 73945
'3787.0.recompute_res', False, False, 0.258, 26, 6525, 5988, 5350, 3170
'378717.0.recompute_res', False, False, 0.139, 83, 19072, 23682, 22965, 15805
'378719.0.recompute_res', False, False, 221.828, 174, 400705, 678386, 648532, 324498
'378721.0.recompute_res', False, False, 80.529, 24, 146616, 247475, 237779, 118971
'378776.0.recompute_res', False, False, 0.279, 79, 19888, 26522, 25310, 14902
'37887.0.recompute_res', False, False, 4.699, 499, 227462, 317973, 310162, 190314
'378964.0.recompute_res', False, False, 6.452, 39, 19560, 25292, 21599, 10911
'379104.0.recompute_res', False, False, 5.001, 134, 38710, 53388, 50184, 26853
'379138.0.recompute_res', False, False, 0.063, 266, 15859, 12640, 10815, 10731
'37917.0.recompute_res', False, False, 6.465, 499, 208449, 303017, 292414, 157352
'37918.0.recompute_res', False, False, 52.081, 499, 356893, 618152, 596663, 299258
'379216.0.recompute_res', False, False, 154.096, 174, 279249, 482493, 462285, 231595
'379310.0.recompute_res', False, False, 12.211, 344, 67592, 70038, 59326, 30060
'379316.0.recompute_res', False, False, 0.771, 44, 25105, 36581, 35463, 19925
'379390.0.recompute_res', False, False, 0.008, 54, 3698, 3238, 2938, 2938
'379448.0.recompute_res', False, False, 0.128, 59, 24910, 25230, 24217, 20281
'379473.0.recompute_res', False, False, 0.011, 29, 10284, 9712, 9366, 9240
'37955.0.recompute_res', False, False, 0.178, 50, 18092, 16093, 14937, 12864
'37979.0.recompute_res', False, False, 0.432, 149, 73237, 80630, 78364, 62504
'379870.0.recompute_res', False, False, 0.021, 19, 3604, 2655, 2062, 2038
'380000.0.recompute_res', False, False, 9.848, 13, 28894, 50337, 48053, 24239
'38005.0.recompute_res', False, False, 0.007, 42, 542, 431, 314, 314
'380052.0.recompute_res', False, False, 38.7, 74, 156865, 244460, 233632, 119957
'380119.0.recompute_res', False, False, 0.209, 233, 20239, 14316, 11553, 9459
'380157.0.recompute_res', False, False, 0.023, 57, 11561, 10051, 9089, 9089
'380165.0.recompute_res', False, False, 0.813, 54, 12210, 18447, 17585, 9452
'380220.0.recompute_res', False, False, 51.842, 99, 95632, 153813, 140631, 70405
'38024.0.recompute_res', False, False, 3.504, 712, 348247, 405561, 393706, 300587
'380265.0.recompute_res', False, False, 5.123, 10, 14672, 25231, 24152, 12434
'380327.0.recompute_res', False, False, 2.026, 119, 41515, 49970, 47195, 26385
'380339.0.recompute_res', False, False, 6.502, 9, 14549, 24011, 22575, 11475
'38040.0.recompute_res', False, False, 0.037, 99, 16102, 14066, 13158, 12984
'380487.0.recompute_res', False, False, 20.589, 385, 82304, 94780, 78511, 48879
'38052.0.recompute_res', False, False, 1.956, 49, 17520, 19593, 17517, 9675
'380531.0.recompute_res', False, False, 1.272, 184, 48170, 68824, 66891, 43969
'380557.0.recompute_res', False, False, 5.337, 17, 18087, 29186, 27891, 14165
'380580.0.recompute_res', False, False, 47.976, 59, 91033, 156894, 151199, 75687
'380645.0.recompute_res', False, False, 17.955, 423, 103767, 112896, 98370, 65928
'380684.0.recompute_res', False, False, 3.943, 89, 34892, 34808, 30364, 17585
'380704.0.recompute_res', False, False, 2.632, 10, 11566, 16511, 15694, 8549
'380879.0.recompute_res', False, False, 0.036, 55, 3266, 2658, 2106, 1861
'380923.0.recompute_res', False, False, 31.939, 29, 54231, 80057, 73630, 36846
'380993.0.recompute_res', False, False, 5.158, 39, 16711, 22343, 19434, 9786
'381065.0.recompute_res', False, False, 0.022, 9, 4082, 3281, 2897, 2842
'381149.0.recompute_res', False, False, 161.791, 174, 311812, 540707, 517146, 258842
'381151.0.recompute_res', False, False, 145.014, 174, 278481, 478670, 457327, 229041
'381173.0.recompute_res', False, False, 12.799, 18, 33262, 56398, 53339, 26903
'381353.0.recompute_res', False, False, 14.235, 124, 60779, 92803, 86996, 44062
'381583.0.recompute_res', False, False, 52.682, 269, 181888, 322944, 313221, 157067
'381613.0.recompute_res', False, False, 0.272, 29, 6060, 8099, 7529, 3961
'381633.0.recompute_res', False, False, 0.0, 11, 638, 633, 618, 618
'381639.0.recompute_res', False, False, 20.387, 149, 306117, 275021, 258091, 235971
'381650.0.recompute_res', False, False, 3.03, 79, 22637, 24925, 21918, 12944
'381672.0.recompute_res', False, False, 53.551, 36, 91429, 145138, 136288, 68214
'381714.0.recompute_res', False, False, 0.77, 153, 94455, 90791, 86570, 76997
'381772.0.recompute_res', False, False, 0.012, 72, 8363, 7549, 7087, 7087
'381872.0.recompute_res', False, False, 1.368, 194, 62404, 71716, 68128, 43613
'381937.0.recompute_res', False, False, 0.014, 97, 6779, 5701, 4967, 4967
'381948.0.recompute_res', False, False, 0.029, 19, 6442, 5970, 5634, 5188
'382011.0.recompute_res', False, False, 0.028, 24, 6304, 5495, 5058, 4789
'38203.0.recompute_res', False, False, 9.983, 54, 32659, 45762, 42039, 21830
'382110.0.recompute_res', False, False, 24.266, 41, 64584, 65972, 49619, 26382
'38219.0.recompute_res', False, False, 2.248, 328, 173916, 215914, 210412, 142620
'382388.0.recompute_res', False, False, 0.042, 24, 7351, 6863, 6359, 5627
'38256.0.recompute_res', False, False, 0.028, 109, 18239, 16548, 15695, 15695
'382689.0.recompute_res', False, False, 153.08, 174, 300583, 523969, 502784, 251541
'38286.0.recompute_res', False, False, 0.039, 84, 11134, 8752, 7719, 7528
'38290.0.recompute_res', False, True, '', '', '', '', '', ''
'383050.0.recompute_res', False, False, 0.036, 8, 4559, 4172, 3989, 3726
'383111.0.recompute_res', False, False, 48.929, 499, 198262, 274178, 243682, 130073
'383200.0.recompute_res', False, True, '', '', '', '', '', ''
'383231.0.recompute_res', False, False, 18.116, 74, 84400, 151204, 147964, 74237
'383261.0.recompute_res', False, False, 9.41, 29, 26873, 44542, 42502, 21302
'383329.0.recompute_res', False, False, 17.321, 442, 315176, 542056, 530985, 273243
'383343.0.recompute_res', False, False, 18.184, 452, 317651, 546366, 534917, 275376
'383391.0.recompute_res', False, False, 10.078, 10, 22627, 40043, 38023, 19073
'383645.0.recompute_res', False, False, 13.445, 441, 268742, 455345, 444494, 229275
'383674.0.recompute_res', False, False, 16.297, 447, 298329, 509202, 497903, 256677
'383886.0.recompute_res', False, False, 0.946, 14, 7284, 8783, 8259, 5153
'383953.0.recompute_res', False, False, 59.893, 99, 117641, 178114, 158899, 79704
'383979.0.recompute_res', False, False, 0.058, 15, 5221, 5646, 5334, 3776
'384018.0.recompute_res', False, False, 0.262, 104, 12630, 13220, 12260, 8881
'384095.0.recompute_res', False, False, 8.316, 48, 17390, 27966, 25440, 12830
'38416.0.recompute_res', False, False, 48.841, 116, 114388, 179205, 170358, 90500
'384173.0.recompute_res', False, False, 1.455, 384, 57645, 57734, 51706, 39116
'38418.0.recompute_res', False, False, 29.208, 498, 146057, 198866, 176528, 88866
'384261.0.recompute_res', False, False, 7.093, 209, 73332, 98828, 91679, 57340
'3843.0.recompute_res', False, False, 0.019, 64, 19701, 18434, 17761, 17761
'384333.0.recompute_res', False, False, 3.336, 29, 23260, 29790, 28357, 18275
'384363.0.recompute_res', False, False, 2.934, 29, 35769, 41438, 40175, 30589
'384369.0.recompute_res', False, False, 0.001, 4, 96, 86, 76, 68
'38455.0.recompute_res', False, False, 0.0, 1, 65, 65, 65, 65
'384563.0.recompute_res', False, False, 0.698, 144, 17312, 21426, 18187, 9351
'384688.0.recompute_res', False, False, 32.819, 340, 204520, 281818, 266531, 143442
'384696.0.recompute_res', False, False, 0.233, 6, 6838, 12157, 11947, 5997
'384783.0.recompute_res', False, False, 0.138, 34, 10350, 8366, 7462, 6761
'38483.0.recompute_res', False, False, 17.502, 74, 64892, 106074, 101473, 50998
'384944.0.recompute_res', False, False, 0.038, 57, 17907, 15666, 14269, 14250
'385096.0.recompute_res', False, False, 25.842, 500, 112723, 141026, 116367, 61018
'385107.0.recompute_res', False, False, 0.053, 244, 17077, 17624, 16404, 14946
'385128.0.recompute_res', False, False, 0.076, 14, 4033, 3265, 2852, 2269
'385172.0.recompute_res', False, False, 0.037, 19, 3476, 4303, 4140, 2832
'385203.0.recompute_res', False, False, 0.006, 24, 3410, 4715, 4594, 3069
'385222.0.recompute_res', False, False, 249.949, 64, 419350, 766893, 736201, 368439
'385234.0.recompute_res', False, False, 0.006, 24, 2995, 2643, 2353, 2319
'385301.0.recompute_res', False, False, 0.063, 266, 15246, 12085, 10289, 10218
'385335.0.recompute_res', False, False, 14.303, 24, 40017, 69234, 67426, 33728
'385537.0.recompute_res', False, False, 0.037, 59, 20553, 17881, 16757, 16757
'385546.0.recompute_res', False, False, 0.008, 29, 7099, 6535, 6259, 6259
'385592.0.recompute_res', False, False, 0.969, 98, 36378, 50142, 48116, 27215
'385610.0.recompute_res', False, False, 0.015, 19, 10010, 9150, 8751, 8646
'385673.0.recompute_res', False, False, 4.423, 483, 129208, 117353, 105624, 80238
'385744.0.recompute_res', False, False, 0.322, 24, 9730, 7717, 6920, 5817
'385872.0.recompute_res', False, False, 2.647, 84, 31110, 43095, 40537, 22236
'385906.0.recompute_res', False, False, 7.163, 24, 15860, 23035, 19943, 10071
