'file_name', 'runtime_error', 'parse_error', 'recompute_duration', 'layers_qty', 'new_time_total', 'base_time_total', 'raw_time_total', 'new_print_total'
'580516.1.recompute_res', False, False, 0.113, 331, 46868, 46689, 45332, 45332
'580541.1.recompute_res', False, False, 0.178, 58, 15538, 15776, 14834, 11687
'580584.1.recompute_res', False, False, 0.035, 56, 21395, 19881, 18786, 18723
'580740.1.recompute_res', False, False, 0.072, 97, 54765, 50526, 48321, 48321
'580744.1.recompute_res', False, False, 0.004, 21, 6496, 6329, 6156, 6156
'580870.1.recompute_res', False, False, 2.236, 19, 12511, 18495, 17026, 8543
'581095.1.recompute_res', False, False, 7.386, 544, 399197, 445945, 439599, 379413
'581123.1.recompute_res', False, False, 15.553, 524, 185820, 251168, 232185, 129804
'58114.1.recompute_res', False, False, 0.01, 24, 7197, 6301, 5795, 5760
'581179.1.recompute_res', False, False, 2.849, 106, 70226, 97260, 92735, 50565
'581192.1.recompute_res', False, False, 0.045, 29, 9290, 8624, 8165, 7314
'581211.1.recompute_res', False, False, 1.572, 99, 19333, 27165, 24733, 12662
'581246.1.recompute_res', False, False, 0.036, 82, 18543, 21123, 21022, 17908
'581369.1.recompute_res', False, False, 6.01, 10, 27530, 46685, 44368, 22436
'581378.1.recompute_res', False, False, 0.016, 32, 12626, 11405, 10854, 10788
'581492.1.recompute_res', False, False, 0.351, 32, 9267, 11412, 10755, 6537
'581526.1.recompute_res', False, False, 0.053, 52, 19654, 17439, 16420, 16179
'581687.1.recompute_res', False, False, 1.0, 274, 50855, 70043, 65562, 33781
'581795.1.recompute_res', False, False, 0.039, 149, 23653, 22378, 21557, 21557
'581807.1.recompute_res', False, False, 0.154, 39, 8904, 10705, 10266, 7193
'581817.1.recompute_res', False, False, 10.573, 124, 87618, 143513, 139925, 70144
'581827.1.recompute_res', False, False, 11.129, 13, 43654, 74526, 70228, 35414
'58198.1.recompute_res', False, False, 1.011, 19, 11815, 14088, 13301, 8473
'582167.1.recompute_res', False, False, 5.704, 53, 22624, 31462, 27663, 13872
'582207.1.recompute_res', False, False, 0.123, 57, 22495, 23680, 22193, 17403
'58222.1.recompute_res', False, False, 2.089, 44, 26239, 40200, 38502, 19474
'582275.1.recompute_res', False, False, 1.372, 277, 47837, 46853, 35808, 25450
'58237.1.recompute_res', False, False, 1.535, 39, 15590, 18523, 16359, 8856
'582434.1.recompute_res', False, False, 0.009, 29, 9783, 9332, 9037, 8931
'582508.1.recompute_res', False, False, 0.951, 185, 23496, 29353, 28043, 19480
'582514.1.recompute_res', False, False, 0.103, 114, 16328, 14397, 13213, 10975
'582674.1.recompute_res', False, False, 1.667, 184, 41179, 56280, 53941, 31778
'582741.1.recompute_res', False, False, 0.012, 39, 22951, 22420, 22069, 22003
'582793.1.recompute_res', False, False, 0.017, 54, 3979, 3488, 3141, 2786
'582867.1.recompute_res', False, False, 0.034, 123, 14038, 11759, 10530, 10530
'582884.1.recompute_res', False, False, 172.067, 199, 390393, 604593, 537600, 269016
'582966.1.recompute_res', False, False, 1.251, 33, 14127, 22551, 21909, 11802
'583084.1.recompute_res', False, False, 2.095, 14, 15421, 18935, 17168, 9345
'583195.1.recompute_res', False, False, 0.244, 4, 4273, 4678, 4426, 3983
'583257.1.recompute_res', False, True, '', '', '', '', '', ''
'58327.1.recompute_res', False, False, 0.416, 112, 32232, 25426, 22777, 18556
'583294.1.recompute_res', False, False, 0.216, 157, 22131, 28917, 27050, 14221
'583414.1.recompute_res', False, False, 20.17, 58, 50526, 75588, 62877, 31694
'583593.1.recompute_res', False, False, 0.103, 274, 12146, 13222, 10615, 6344
'583602.1.recompute_res', False, False, 0.006, 37, 549, 448, 309, 309
'583686.1.recompute_res', False, False, 0.88, 57, 32729, 34353, 31379, 22196
'583783.1.recompute_res', False, False, 0.92, 78, 85958, 93835, 93059, 84097
'583807.1.recompute_res', False, False, 0.162, 62, 6774, 7891, 7390, 4827
'583836.1.recompute_res', False, False, 1.252, 599, 111401, 116833, 112049, 98873
'583931.1.recompute_res', False, False, 7.253, 50, 37238, 53514, 49284, 25103
'583949.1.recompute_res', False, False, 0.718, 431, 175594, 183458, 178848, 158823
'583955.1.recompute_res', False, True, '', '', '', '', '', ''
'583988.1.recompute_res', False, False, 0.008, 42, 1459, 903, 611, 611
'58406.1.recompute_res', False, False, 0.002, 3, 8372, 8676, 8665, 8259
'584138.1.recompute_res', False, False, 0.125, 58, 13707, 11035, 9973, 7544
'58419.1.recompute_res', False, False, 4.032, 7, 12921, 18513, 14713, 7413
'584292.1.recompute_res', False, False, 3.037, 114, 42458, 54726, 50514, 26184
'584338.1.recompute_res', False, False, 0.006, 29, 5938, 5874, 5730, 5730
'584349.1.recompute_res', False, False, 0.054, 158, 8464, 7072, 5899, 4933
'584377.1.recompute_res', False, False, 2.559, 399, 176029, 194221, 186453, 115729
'584488.1.recompute_res', False, False, 0.009, 29, 6398, 5976, 5590, 5590
'584537.1.recompute_res', False, False, 0.023, 84, 5695, 4464, 3963, 3707
'584580.1.recompute_res', False, False, 133.467, 69, 379523, 641182, 604744, 302836
'584672.1.recompute_res', False, False, 1.425, 14, 9992, 9565, 8325, 4609
'584747.1.recompute_res', False, False, 0.055, 99, 57477, 54316, 52912, 52885
'58475.1.recompute_res', False, False, 1.162, 163, 138275, 126687, 120571, 111225
'584814.1.recompute_res', False, False, 3.467, 174, 61361, 86207, 80350, 41530
'584840.1.recompute_res', False, False, 0.013, 50, 4645, 3868, 3526, 3248
'585004.1.recompute_res', False, False, 0.616, 199, 33100, 27376, 22531, 17408
'585052.1.recompute_res', False, False, 1.23, 4, 4858, 7646, 7025, 3519
'585083.1.recompute_res', False, False, 0.408, 31, 18723, 19715, 18711, 13836
'585295.1.recompute_res', False, False, 0.007, 37, 420, 394, 280, 280
'585362.1.recompute_res', False, False, 0.006, 29, 9281, 9041, 8816, 8715
'585379.1.recompute_res', False, False, 8.9, 13, 39556, 69306, 66606, 33415
'585415.1.recompute_res', False, False, 0.646, 48, 8841, 13409, 12699, 6519
'585444.1.recompute_res', False, False, 1.126, 243, 40624, 42811, 36449, 20369
'58558.1.recompute_res', False, False, 0.553, 99, 19202, 23030, 21090, 11786
'585603.1.recompute_res', False, False, 2.676, 199, 63966, 85243, 81104, 43790
'585695.1.recompute_res', False, False, 0.039, 125, 28678, 26262, 25022, 25022
'585705.1.recompute_res', False, False, 1.376, 86, 23107, 22857, 20729, 14046
'585757.1.recompute_res', False, False, 0.605, 50, 14891, 17395, 15925, 8751
'58577.1.recompute_res', False, False, 7.58, 15, 23572, 35742, 29103, 14676
'585844.1.recompute_res', False, False, 1.894, 39, 15590, 19116, 16815, 8494
'585873.1.recompute_res', False, False, 5.934, 719, 224274, 311477, 293200, 155539
'585909.1.recompute_res', False, False, 2.237, 351, 221663, 266987, 260453, 192901
'585923.1.recompute_res', False, False, 0.01, 49, 2548, 1764, 1224, 1224
'58599.1.recompute_res', False, False, 0.001, 10, 426, 421, 394, 394
'586045.1.recompute_res', False, False, 0.47, 217, 142476, 148101, 145087, 129909
'586076.1.recompute_res', False, False, 1.15, 14, 7796, 10283, 9199, 4667
'58612.1.recompute_res', False, False, 0.741, 297, 153759, 168555, 164736, 127708
'586207.1.recompute_res', False, False, 0.782, 114, 40924, 44582, 43520, 38655
'586337.1.recompute_res', False, False, 20.182, 200, 198227, 334737, 325446, 165196
'586353.1.recompute_res', False, False, 0.618, 397, 40074, 38049, 34503, 23092
'586356.1.recompute_res', False, False, 10.574, 42, 69181, 122141, 118295, 59239
'586437.1.recompute_res', False, False, 0.096, 24, 8515, 7850, 7200, 5714
'586504.1.recompute_res', False, False, 0.135, 279, 26109, 18320, 13477, 13307
'586594.1.recompute_res', False, False, 16.897, 385, 113412, 135844, 118750, 72646
'586775.1.recompute_res', False, False, 0.201, 267, 85513, 79581, 76761, 76761
'586792.1.recompute_res', False, False, 1.425, 9, 9454, 10208, 8455, 4453
'586987.1.recompute_res', False, False, 2.331, 7, 8121, 9930, 8423, 4635
'587049.1.recompute_res', False, True, '', '', '', '', '', ''
'587067.1.recompute_res', False, False, 0.38, 57, 29344, 28031, 25531, 20805
'587105.1.recompute_res', False, False, 1.038, 138, 91033, 137053, 134561, 76103
'587147.1.recompute_res', False, False, 104.172, 174, 319431, 534758, 510259, 255401
'587227.1.recompute_res', False, True, '', '', '', '', '', ''
'587295.1.recompute_res', False, False, 1.263, 155, 61180, 87740, 85216, 48599
'58743.1.recompute_res', False, False, 32.063, 454, 154432, 203164, 185505, 102305
'587554.1.recompute_res', False, False, 54.477, 149, 203067, 332338, 316769, 158506
'587606.1.recompute_res', False, False, 0.106, 93, 11997, 11164, 10119, 7764
'587767.1.recompute_res', False, False, 1.101, 138, 90718, 136876, 134384, 75782
'587782.1.recompute_res', False, False, 8.637, 63, 64117, 108491, 104997, 52744
'587798.1.recompute_res', False, False, 5.023, 199, 56293, 79721, 74195, 38448
'587827.1.recompute_res', False, False, 38.077, 428, 296869, 437327, 416256, 217815
'587836.1.recompute_res', False, False, 0.442, 414, 105416, 101336, 96811, 90702
'587864.1.recompute_res', False, False, 0.24, 284, 100631, 95600, 93087, 93087
'587948.1.recompute_res', False, False, 0.064, 167, 8325, 6991, 5958, 5727
'588390.1.recompute_res', False, False, 0.682, 24, 10485, 13023, 11832, 6222
'588405.1.recompute_res', False, False, 0.013, 29, 15155, 14483, 14114, 14013
'588407.1.recompute_res', False, False, 0.013, 29, 15222, 14559, 14193, 14092
'588415.1.recompute_res', False, False, 0.01, 29, 14799, 14478, 14226, 14125
'58845.1.recompute_res', False, False, 0.01, 29, 13757, 13419, 13161, 13059
'588554.1.recompute_res', False, False, 3.614, 99, 25012, 28735, 23884, 12278
'588591.1.recompute_res', False, False, 10.475, 13, 36680, 60189, 56380, 28760
'588695.1.recompute_res', False, False, 15.625, 124, 94399, 140141, 132830, 66668
'588707.1.recompute_res', False, False, 46.053, 149, 156996, 247692, 232845, 116513
'588799.1.recompute_res', False, False, 0.172, 29, 17972, 18774, 17806, 14440
'588855.1.recompute_res', False, False, 0.152, 119, 39432, 71919, 71441, 36527
'588944.1.recompute_res', False, False, 9.973, 32, 50458, 76383, 73833, 37823
'588954.1.recompute_res', False, False, 0.036, 4, 2522, 2202, 2033, 1779
'589013.1.recompute_res', False, False, 1.528, 187, 74116, 69663, 64376, 47645
'589042.1.recompute_res', False, False, 0.009, 7, 1813, 1780, 1674, 1339
'589050.1.recompute_res', False, False, 1.342, 4, 6640, 6771, 5685, 2885
'58906.1.recompute_res', False, False, 2.146, 39, 17044, 19062, 16617, 8797
'5892.1.recompute_res', False, False, 0.236, 74, 22950, 23482, 22069, 16781
'5894.1.recompute_res', False, False, 0.411, 99, 15584, 16720, 14980, 9309
'589510.1.recompute_res', False, False, 0.092, 49, 13197, 11863, 10788, 8950
'589545.1.recompute_res', False, False, 4.136, 14, 18796, 26513, 23744, 12088
'589611.1.recompute_res', False, False, 1.567, 484, 110932, 102975, 92269, 71839
'589612.1.recompute_res', False, False, 30.911, 319, 225704, 347777, 330904, 167310
'589689.1.recompute_res', False, False, 0.844, 31, 20957, 23383, 22208, 15563
'589842.1.recompute_res', False, False, 1.448, 14, 15416, 23453, 22587, 11763
'589879.1.recompute_res', False, False, 80.535, 450, 553345, 907080, 874257, 459950
'58990.1.recompute_res', False, False, 58.54, 415, 193370, 197454, 137040, 69642
'589917.1.recompute_res', False, False, 0.003, 9, 2495, 2237, 2117, 2111
'589952.1.recompute_res', False, False, 0.465, 14, 6441, 8354, 7566, 3976
'5901.1.recompute_res', False, False, 4.121, 24, 23035, 37098, 35390, 17832
'590276.1.recompute_res', False, False, 12.589, 43, 42005, 54524, 46937, 30111
'590303.1.recompute_res', False, False, 175.254, 174, 473431, 750542, 710324, 355373
'590352.1.recompute_res', False, False, 0.048, 89, 12850, 9937, 8605, 8526
'590363.1.recompute_res', False, False, 0.258, 9, 5694, 8608, 8347, 4608
'590396.1.recompute_res', False, False, 0.011, 49, 2493, 1760, 1313, 1313
'590517.1.recompute_res', False, False, 0.014, 44, 18514, 18567, 18348, 18150
'590536.1.recompute_res', False, False, 0.001, 5, 101, 109, 101, 101
'590579.1.recompute_res', False, False, 0.877, 9, 8548, 12896, 12342, 6464
'590613.1.recompute_res', False, False, 0.043, 144, 18301, 15681, 14384, 14359
'590764.1.recompute_res', False, False, 13.2, 10, 47153, 79764, 74482, 37415
'590921.1.recompute_res', False, False, 3.728, 32, 29744, 47403, 45836, 23715
'591011.1.recompute_res', False, False, 0.015, 57, 10861, 9743, 9031, 9029
'591014.1.recompute_res', False, False, 0.059, 57, 27372, 23850, 21713, 21670
'591053.1.recompute_res', False, False, 0.76, 51, 14121, 19575, 18574, 10000
'591213.1.recompute_res', False, False, 1.168, 49, 21586, 25151, 22856, 13503
'591225.1.recompute_res', False, False, 19.813, 369, 267458, 388449, 376000, 207895
'591230.1.recompute_res', False, False, 0.584, 119, 102032, 92084, 87673, 87094
'591294.1.recompute_res', False, False, 5.258, 58, 41555, 59280, 56841, 29504
'591321.1.recompute_res', False, False, 0.07, 99, 57542, 56432, 55552, 54879
'591323.1.recompute_res', False, False, 10.795, 77, 46691, 69821, 65016, 32663
'591335.1.recompute_res', False, False, 6.467, 39, 46462, 60571, 57101, 31674
'591349.1.recompute_res', False, False, 0.03, 99, 15081, 12294, 11105, 11086
'591400.1.recompute_res', False, False, 6.352, 583, 248249, 327142, 318467, 215080
'591416.1.recompute_res', False, False, 0.627, 124, 155003, 149795, 146783, 137565
'591423.1.recompute_res', False, False, 0.005, 29, 8945, 8855, 8680, 8579
'591547.1.recompute_res', False, False, 6.893, 39, 46873, 77555, 74527, 37813
'591562.1.recompute_res', False, False, 4.649, 7, 13443, 17904, 15064, 7619
'591704.1.recompute_res', False, False, 2.96, 89, 38536, 39316, 34708, 19995
'591812.1.recompute_res', False, False, 3.779, 14, 19627, 26502, 24001, 12564
'591839.1.recompute_res', False, False, 2.095, 7, 8482, 13191, 12177, 6118
'591855.1.recompute_res', False, False, 45.4, 55, 172212, 298258, 288513, 144375
'591862.1.recompute_res', False, False, 0.247, 5, 6432, 5856, 5407, 4603
'591877.1.recompute_res', False, False, 0.017, 24, 8428, 7119, 6484, 6435
'5920.1.recompute_res', False, False, 0.007, 51, 104, 136, 80, 80
'592135.1.recompute_res', False, False, 2.14, 140, 52482, 80371, 77143, 39689
'592204.1.recompute_res', False, False, 0.039, 54, 6701, 6065, 5481, 3700
'59224.1.recompute_res', False, False, 38.053, 24, 131844, 219038, 211809, 106029
'592310.1.recompute_res', False, False, 14.937, 6, 45666, 78650, 73608, 37162
'592448.1.recompute_res', False, False, 1.392, 42, 14874, 20848, 18945, 9798
'592460.1.recompute_res', False, False, 1.05, 44, 11305, 15895, 14830, 7508
'592495.1.recompute_res', False, False, 1.324, 53, 12198, 18377, 17314, 8898
'592501.1.recompute_res', False, False, 14.591, 89, 64018, 87553, 77420, 39221
'592507.1.recompute_res', False, False, 1.893, 184, 39814, 41360, 37713, 25909
'592513.1.recompute_res', False, False, 2.896, 104, 43000, 69988, 67009, 33956
'592661.1.recompute_res', False, False, 0.376, 14, 4916, 4159, 3413, 2118
'592692.1.recompute_res', False, False, 0.142, 24, 8005, 8252, 7568, 5249
'592794.1.recompute_res', False, False, 0.333, 174, 40887, 46021, 42719, 28873
'592818.1.recompute_res', False, False, 0.469, 249, 166663, 170591, 168931, 162363
'592827.1.recompute_res', False, False, 0.011, 49, 2636, 2378, 2032, 1824
'592924.1.recompute_res', False, False, 0.031, 149, 7991, 6657, 5621, 5600
'592983.1.recompute_res', False, False, 0.08, 109, 38231, 33429, 31424, 31211
'593025.1.recompute_res', False, False, 0.206, 12, 8352, 8247, 7731, 5846
'593059.1.recompute_res', False, False, 1.552, 14, 14748, 16780, 15270, 8830
'593103.1.recompute_res', False, False, 0.01, 29, 10366, 9805, 9473, 9372
'593118.1.recompute_res', False, False, 0.171, 112, 23875, 20683, 19243, 18296
'593129.1.recompute_res', False, False, 0.011, 54, 7995, 7597, 7255, 7255
'593170.1.recompute_res', False, False, 0.028, 123, 18960, 17617, 16772, 16772
'593230.1.recompute_res', False, False, 3.728, 46, 13799, 19692, 16673, 9095
'593278.1.recompute_res', False, False, 0.012, 7, 2375, 2855, 2801, 2005
'593302.1.recompute_res', False, False, 79.234, 790, 511092, 718892, 684959, 381775
'593309.1.recompute_res', False, False, 127.582, 169, 399178, 674046, 637178, 319306
'593396.1.recompute_res', False, False, 45.053, 99, 185767, 311906, 298573, 150759
'593475.1.recompute_res', False, False, 163.003, 49, 439598, 762537, 697591, 348936
'593537.1.recompute_res', False, False, 0.951, 319, 58988, 49432, 43352, 27433
'593591.1.recompute_res', False, False, 2.49, 19, 22022, 37403, 36409, 18509
'593619.1.recompute_res', False, False, 1.174, 154, 69683, 68341, 63543, 48380
'59362.1.recompute_res', False, False, 0.397, 12, 5612, 8893, 8616, 4364
'593725.1.recompute_res', False, False, 0.084, 14, 4705, 4291, 3847, 2848
'593728.1.recompute_res', False, False, 0.095, 14, 4834, 4388, 3863, 2762
'593839.1.recompute_res', False, False, 0.966, 599, 68657, 80486, 72989, 40507
'593926.1.recompute_res', False, False, 1.459, 74, 27236, 29791, 27988, 22071
'593956.1.recompute_res', False, False, 1.084, 50, 15034, 18736, 16970, 9070
'594038.1.recompute_res', False, False, 1.151, 167, 28164, 35306, 31757, 16628
'594040.1.recompute_res', False, False, 11.28, 24, 45112, 50963, 47765, 26162
'594095.1.recompute_res', False, False, 1.049, 89, 33520, 28452, 25284, 17987
'594170.1.recompute_res', False, False, 2.239, 34, 19042, 25604, 23738, 12404
'594276.1.recompute_res', False, False, 0.0, 1, 24, 24, 24, 24
'594359.1.recompute_res', False, False, 0.001, 4, 115, 106, 99, 99
'594403.1.recompute_res', False, False, 0.172, 19, 7096, 9931, 9354, 5119
'594474.1.recompute_res', False, False, 0.01, 34, 11676, 10974, 10575, 10474
'594524.1.recompute_res', False, False, 4.217, 174, 46385, 65845, 58239, 29285
'59475.1.recompute_res', False, False, 0.031, 29, 8890, 11704, 11452, 7962
'594978.1.recompute_res', False, False, 3.334, 734, 160893, 237651, 223049, 112464
'59510.1.recompute_res', False, False, 8.629, 107, 45245, 62199, 55198, 28683
'595147.1.recompute_res', False, False, 0.002, 16, 674, 593, 538, 538
'59516.1.recompute_res', False, False, 0.371, 24, 8079, 8036, 6971, 4012
'595337.1.recompute_res', False, False, 0.862, 129, 34522, 34068, 29725, 19373
'595586.1.recompute_res', False, False, 5.275, 12, 25001, 42148, 40173, 20594
'595639.1.recompute_res', False, False, 1.228, 49, 7769, 11448, 10292, 5174
'59570.1.recompute_res', False, False, 3.522, 49, 15420, 23003, 20186, 10338
'595716.1.recompute_res', False, False, 0.558, 29, 13570, 13434, 12216, 7960
'595786.1.recompute_res', False, False, 18.398, 369, 267458, 388449, 376000, 207895
'595801.1.recompute_res', False, False, 1.186, 4, 4437, 6893, 6323, 3166
'595803.1.recompute_res', False, False, 0.12, 39, 22555, 21232, 20308, 18931
'595841.1.recompute_res', False, False, 1.539, 53, 9554, 13168, 11829, 6144
'595905.1.recompute_res', False, False, 4.589, 126, 46592, 65544, 61447, 32963
'5960.1.recompute_res', False, False, 0.353, 49, 25549, 29055, 27772, 19318
'596003.1.recompute_res', False, False, 0.517, 15, 8901, 9437, 8672, 5455
'596019.1.recompute_res', False, False, 1.138, 21, 18633, 17455, 15751, 11250
'596224.1.recompute_res', False, False, 0.079, 49, 10405, 8433, 7656, 6020
'59631.1.recompute_res', False, False, 1.141, 24, 16347, 20244, 18864, 10607
'596360.1.recompute_res', False, False, 0.647, 78, 29109, 48857, 47792, 24074
'596364.1.recompute_res', False, False, 0.0, 1, 24, 24, 24, 24
'596820.1.recompute_res', False, False, 0.353, 35, 8985, 9706, 8685, 5272
'596867.1.recompute_res', False, False, 1.826, 59, 26418, 32527, 29845, 20837
'596895.1.recompute_res', False, False, 13.412, 379, 153245, 177668, 167814, 109933
'596964.1.recompute_res', False, False, 0.123, 124, 16737, 19425, 17566, 10055
'597149.1.recompute_res', False, False, 0.186, 24, 8400, 8623, 7813, 5427
'597151.1.recompute_res', False, False, 0.911, 23, 14575, 15987, 14869, 8460
'597154.1.recompute_res', False, False, 157.245, 572, 564840, 811731, 750524, 385447
'597259.1.recompute_res', False, False, 0.104, 119, 39472, 72576, 72098, 36470
'597392.1.recompute_res', False, False, 0.009, 29, 10803, 10010, 9601, 9501
'597412.1.recompute_res', False, False, 53.988, 174, 214875, 363094, 349048, 174778
'597741.1.recompute_res', False, False, 0.217, 64, 19814, 19533, 18290, 15224
'597806.1.recompute_res', False, False, 0.455, 7, 16426, 19860, 19755, 14930
'597815.1.recompute_res', False, False, 7.178, 74, 111493, 196710, 193880, 98086
'59783.1.recompute_res', False, False, 30.922, 388, 192733, 320702, 313428, 158559
'597935.1.recompute_res', False, False, 1.824, 24, 10526, 12864, 10490, 5606
'598110.1.recompute_res', False, False, 0.015, 54, 18259, 18044, 17766, 17560
'59814.1.recompute_res', False, False, 0.517, 297, 94332, 86605, 82649, 69594
'598256.1.recompute_res', False, False, 3.552, 399, 158482, 199290, 193099, 136005
'598385.1.recompute_res', False, False, 0.01, 46, 4064, 3267, 2880, 2880
'598420.1.recompute_res', False, False, 0.02, 24, 7153, 6418, 5891, 5438
'598445.1.recompute_res', False, False, 0.033, 24, 8423, 7896, 7428, 6713
'598472.1.recompute_res', False, False, 0.93, 39, 13368, 14280, 12365, 6987
'598520.1.recompute_res', False, False, 193.064, 174, 516937, 800847, 753620, 377065
'598537.1.recompute_res', False, False, 0.001, 3, 85, 80, 73, 73
'598543.1.recompute_res', False, False, 122.196, 350, 500829, 821671, 782980, 393163
'598593.1.recompute_res', False, False, 0.011, 29, 6211, 5385, 4995, 4995
'598665.1.recompute_res', False, False, 20.038, 524, 187723, 256470, 237123, 132180
'598843.1.recompute_res', False, False, 14.285, 163, 180783, 238211, 226296, 128416
'598900.1.recompute_res', False, False, 0.509, 132, 85822, 90151, 87237, 74111
'598982.1.recompute_res', False, False, 4.433, 257, 140480, 192319, 185698, 104699
'599091.1.recompute_res', False, False, 0.223, 136, 24694, 30932, 28925, 18501
'599093.1.recompute_res', False, False, 19.078, 21, 66760, 113378, 107696, 54230
'599115.1.recompute_res', False, False, 26.675, 21, 83154, 133410, 120636, 61085
'599166.1.recompute_res', False, False, 0.006, 24, 4051, 3505, 3211, 3211
'599345.1.recompute_res', False, False, 7.522, 707, 649422, 832735, 820341, 580422
'599351.1.recompute_res', False, False, 0.881, 57, 32388, 34085, 31160, 22085
'599378.1.recompute_res', False, False, 19.037, 9, 53646, 90220, 85572, 42795
'599430.1.recompute_res', False, False, 2.527, 316, 167411, 209869, 204618, 143041
'5996.1.recompute_res', False, True, '', '', '', '', '', ''
'599657.1.recompute_res', False, False, 1.491, 396, 137922, 145044, 136297, 95753
'599673.1.recompute_res', False, False, 0.013, 39, 20275, 19717, 19346, 19245
'599676.1.recompute_res', False, False, 0.013, 39, 20275, 19717, 19346, 19245
'599889.1.recompute_res', False, False, 0.873, 55, 8777, 11882, 10784, 6170
'599996.1.recompute_res', False, False, 0.08, 69, 12718, 9572, 8775, 4888
'600026.1.recompute_res', False, False, 0.23, 444, 77043, 69640, 65968, 65927
'600147.1.recompute_res', False, False, 0.007, 7, 1926, 1861, 1746, 1468
'600156.1.recompute_res', False, False, 167.52, 183, 378309, 531155, 474410, 239802
'600306.1.recompute_res', False, False, 0.358, 53, 9467, 13263, 12461, 6505
'60039.1.recompute_res', False, False, 1.004, 75, 18136, 16283, 14492, 12774
'600426.1.recompute_res', False, False, 0.267, 39, 25160, 23066, 21756, 19720
'600437.1.recompute_res', False, False, 1.939, 55, 11485, 16123, 14366, 7960
'600489.1.recompute_res', False, False, 0.573, 42, 13396, 18960, 18140, 9605
'60051.1.recompute_res', False, False, 0.02, 71, 12079, 11348, 10819, 10819
'600626.1.recompute_res', False, False, 14.732, 13, 51324, 86128, 81098, 40909
'600695.1.recompute_res', False, False, 0.029, 148, 6968, 6976, 6695, 6651
'600800.1.recompute_res', False, False, 0.511, 48, 8554, 12139, 11440, 5944
'600857.1.recompute_res', False, False, 0.388, 57, 29553, 28363, 25900, 21075
'6010.1.recompute_res', False, False, 0.078, 178, 46979, 42069, 39733, 39587
'60118.1.recompute_res', False, False, 22.69, 74, 135956, 207954, 198929, 101466
'601187.1.recompute_res', False, False, 1.044, 24, 11081, 15253, 14058, 7152
'601192.1.recompute_res', False, False, 0.042, 178, 10279, 7814, 6495, 6375
'601284.1.recompute_res', False, False, 0.46, 24, 21399, 27321, 26400, 16111
'601388.1.recompute_res', False, False, 0.331, 399, 144957, 141059, 138169, 138169
'601392.1.recompute_res', False, False, 1.156, 399, 80166, 114159, 109406, 61028
'601483.1.recompute_res', False, False, 0.011, 39, 20102, 19807, 19523, 19424
'601605.1.recompute_res', False, False, 0.039, 181, 4155, 4092, 3415, 3415
'601692.1.recompute_res', False, False, 0.045, 202, 4803, 4702, 3931, 3931
'601806.1.recompute_res', False, False, 0.057, 253, 8785, 6333, 4934, 4829
'60192.1.recompute_res', False, False, 0.069, 33, 9592, 8580, 8066, 7449
'601992.1.recompute_res', False, False, 2.88, 8, 16409, 25294, 23769, 12353
'602037.1.recompute_res', False, False, 83.744, 413, 537976, 913167, 886253, 449742
'602045.1.recompute_res', False, False, 3.168, 234, 121685, 148601, 141643, 84144
'602067.1.recompute_res', False, False, 0.005, 22, 2047, 1676, 1455, 1455
'602261.1.recompute_res', False, False, 0.868, 30, 12095, 16423, 15282, 7857
'602271.1.recompute_res', False, False, 0.035, 36, 9020, 8418, 7782, 6948
'602466.1.recompute_res', False, False, 0.028, 97, 8279, 6247, 4927, 4927
'602476.1.recompute_res', False, False, 0.036, 74, 22863, 19661, 18299, 18299
'60258.1.recompute_res', False, False, 2.315, 439, 139430, 149705, 143328, 112652
'602617.1.recompute_res', False, False, 0.477, 24, 17619, 27442, 26805, 14634
'602737.1.recompute_res', False, False, 3.842, 14, 16956, 28173, 26992, 13530
'602960.1.recompute_res', False, False, 4.903, 14, 19890, 29743, 26989, 13685
'602998.1.recompute_res', False, False, 16.613, 279, 201637, 285358, 276015, 169776
'603004.1.recompute_res', False, False, 0.016, 29, 6767, 5943, 5415, 5415
'603028.1.recompute_res', False, False, 0.001, 4, 378, 344, 322, 322
'603094.1.recompute_res', False, False, 0.083, 299, 29700, 24239, 21624, 21624
'603101.1.recompute_res', False, False, 0.014, 49, 3858, 2542, 1786, 1786
'603104.1.recompute_res', False, False, 0.305, 31, 18994, 19787, 18850, 14783
'603398.1.recompute_res', False, False, 0.038, 61, 13245, 11666, 10925, 10746
'603461.1.recompute_res', False, False, 9.275, 184, 101086, 157133, 149905, 76470
'603631.1.recompute_res', False, False, 0.242, 99, 19421, 19539, 17640, 10427
'603636.1.recompute_res', False, False, 2.881, 32, 26818, 38402, 35888, 18695
'603662.1.recompute_res', False, False, 0.036, 135, 13066, 10477, 9175, 9108
'603673.1.recompute_res', False, False, 0.779, 24, 10240, 11581, 10374, 5967
'603683.1.recompute_res', False, False, 0.006, 42, 220, 168, 96, 96
'603715.1.recompute_res', False, False, 0.14, 355, 22503, 21004, 18574, 16215
'603725.1.recompute_res', False, False, 0.475, 29, 16283, 19290, 18496, 12845
'603765.1.recompute_res', False, False, 10.977, 32, 35731, 59523, 56207, 28334
'603767.1.recompute_res', False, False, 8.758, 23, 28937, 40252, 35377, 18564
'603836.1.recompute_res', False, False, 93.476, 174, 293524, 509193, 488643, 244495
'603928.1.recompute_res', False, False, 0.052, 59, 71192, 68645, 67502, 67300
'603961.1.recompute_res', False, False, 0.028, 81, 5264, 4715, 3895, 2600
